claim_number,subrogation,claim_est_payout,liab_prct,claim_date,claim_day_of_week,channel,zip_code,witness_present_ind,policy_report_filed_ind,in_network_bodyshop,accident_key,policyholder_key,vehicle_key,driver_key
9351402,1,654.98,43,9/30/2015,Saturday,Phone,50025,Y,0,yes,3.0,369.0,16812.0,6139.0
1261244,0,1528.92,33,11/27/2015,Monday,Phone,80107,Y,1,no,12.0,13097.0,16813.0,14335.0
1810203,0,8226.42,37,3/10/2016,Tuesday,Phone,50021,Y,0,no,1.0,13098.0,16814.0,14336.0
4300588,0,1881.32,32,3/6/2016,Tuesday,Online,50041,N,1,yes,9.0,13099.0,16815.0,14337.0
9314349,0,2422.78,26,5/29/2015,Friday,Phone,85065,N,1,yes,7.0,1006.0,16816.0,14338.0
5018751,0,1307.01,33,5/16/2015,Tuesday,Phone,20151,N,0,yes,7.0,13100.0,16817.0,14339.0
1627228,0,592.81,45,12/19/2015,Wednesday,Broker,50028,N,1,no,8.0,13101.0,16818.0,2005.0
1917474,0,5125.76,38,8/10/2015,Friday,Online,50055,Y,0,no,12.0,183.0,16819.0,14340.0
5576875,0,930.93,32,8/31/2015,Sunday,Broker,15057,N,1,yes,11.0,13102.0,16820.0,14341.0
8508809,0,990.72,34,8/10/2015,Thursday,Online,80103,Y,0,yes,11.0,13103.0,16821.0,14342.0
3701570,0,12112.56,28,7/6/2015,Sunday,Phone,15001,N,1,yes,6.0,13104.0,16822.0,14343.0
1307320,0,398.85,39,5/4/2015,Sunday,Phone,15026,N,1,no,11.0,13105.0,16823.0,14344.0
4572637,0,1325.83,47,2/25/2015,Thursday,Online,50011,N,1,yes,11.0,13106.0,16824.0,14345.0
5964499,0,2363.91,45,10/17/2015,Tuesday,Phone,20164,N,1,yes,3.0,13107.0,16825.0,14346.0
8020301,0,1655.68,38,6/6/2015,Friday,Online,80031,N,1,yes,5.0,13108.0,16826.0,14347.0
2897172,1,1562.93,27,10/1/2015,Friday,Broker,85005,Y,1,yes,1.0,13109.0,16827.0,14348.0
6953958,0,6384.4,37,4/7/2015,Thursday,Broker,20149,Y,1,yes,12.0,13110.0,16828.0,14349.0
7891955,0,1512.31,41,2/2/2016,Thursday,Broker,15047,Y,1,yes,8.0,13111.0,16829.0,11978.0
6205561,0,712.11,32,12/7/2016,Saturday,Phone,85065,N,1,yes,5.0,13112.0,16830.0,14350.0
6903757,0,1460.83,37,9/3/2015,Wednesday,Broker,85024,N,1,yes,5.0,8902.0,16831.0,14351.0
6065048,0,2880.82,38,3/9/2015,Saturday,Broker,20122,N,1,yes,4.0,13113.0,16832.0,13083.0
2794045,0,9719.72,21,1/4/2016,Friday,Broker,85068,N,0,yes,8.0,13114.0,16833.0,14352.0
6690629,0,9748.45,40,4/21/2016,Tuesday,Broker,15012,Y,1,no,6.0,13115.0,16834.0,14353.0
8083471,0,3232.96,27,12/20/2016,Wednesday,Broker,15056,Y,0,yes,5.0,74.0,16835.0,14354.0
9713834,0,13604.12,33,12/8/2015,Monday,Phone,50020,N,0,yes,12.0,36.0,16836.0,14355.0
9963575,0,2315.51,45,9/29/2016,Thursday,Phone,85076,N,1,yes,7.0,13116.0,16837.0,14356.0
7920135,0,103.74,25,12/17/2015,Monday,Online,15018,N,0,yes,10.0,13117.0,16838.0,14357.0
9938783,1,6591.09,44,9/26/2015,Monday,Broker,15019,N,1,no,8.0,13118.0,16839.0,14358.0
7213262,0,5702.62,46,7/20/2015,Wednesday,Broker,20103,N,1,no,7.0,13119.0,16840.0,14359.0
6664757,0,6208.84,40,5/7/2016,Sunday,Phone,50052,N,0,yes,5.0,13120.0,16841.0,14360.0
7646020,0,3226.21,55,5/8/2015,Sunday,Broker,15045,N,1,yes,9.0,13121.0,16842.0,14361.0
4726207,0,3010.59,45,9/8/2016,Sunday,Broker,20149,Y,0,no,4.0,13122.0,16843.0,3968.0
1331822,0,831.82,33,8/23/2016,Saturday,Online,80004,N,1,no,6.0,13123.0,16844.0,14362.0
7641515,0,4486.81,53,3/11/2016,Monday,Online,15028,N,0,yes,2.0,13124.0,16845.0,3239.0
1850281,0,3533.14,18,9/9/2016,Thursday,Broker,50025,N,1,yes,1.0,43.0,16846.0,14363.0
6582698,0,2072.31,38,8/4/2015,Saturday,Broker,20135,N,1,yes,12.0,1001.0,16847.0,14364.0
9066038,0,1690.82,46,1/15/2015,Wednesday,Online,80106,N,0,yes,9.0,13125.0,16848.0,13900.0
5129099,0,1602.61,54,12/3/2015,Saturday,Broker,50057,Y,1,yes,5.0,13126.0,16849.0,14365.0
7050464,1,633.86,24,7/25/2016,Saturday,Phone,80018,N,1,no,2.0,13127.0,16850.0,14366.0
5396516,1,4765.07,39,3/17/2016,Tuesday,Phone,85048,Y,0,yes,8.0,13128.0,16851.0,14367.0
9467808,0,18573.77,36,11/27/2016,Monday,Broker,80025,N,1,yes,7.0,13129.0,16852.0,14368.0
2017432,0,3755.15,41,4/15/2015,Monday,Broker,20146,Y,0,yes,8.0,21.0,16853.0,14369.0
3841328,1,3786.26,34,11/2/2016,Friday,Phone,15046,Y,1,yes,11.0,13130.0,16854.0,10570.0
6495049,1,3068.18,42,12/16/2016,Wednesday,Broker,15024,N,1,yes,3.0,13131.0,16855.0,11781.0
6054112,0,2756.22,53,1/19/2016,Friday,Phone,50059,Y,0,yes,4.0,13132.0,16856.0,14370.0
5413361,0,924.12,54,7/31/2015,Friday,Phone,85067,N,1,no,9.0,13133.0,16857.0,108.0
4523141,0,1471.63,50,8/25/2016,Saturday,Online,85042,N,0,yes,9.0,867.0,16858.0,14371.0
7426181,1,2350.16,43,12/16/2015,Wednesday,Phone,15009,N,1,yes,11.0,17.0,16859.0,14372.0
3520787,0,3270.24,29,12/9/2015,Sunday,Broker,15052,Y,0,yes,11.0,13134.0,16860.0,14373.0
3701274,0,1110.46,42,6/9/2016,Wednesday,Online,50002,Y,0,yes,6.0,13135.0,16861.0,14374.0
1915597,1,608.92,31,8/1/2015,Wednesday,Broker,15010,Y,1,yes,10.0,1219.0,16862.0,14375.0
5974872,0,572.46,39,11/14/2016,Monday,Phone,50021,Y,0,yes,10.0,43.0,16863.0,2147.0
3060075,1,651.92,28,4/3/2016,Thursday,Broker,50011,N,1,no,8.0,13136.0,16864.0,14376.0
2433276,0,3976.58,49,3/15/2015,Friday,Broker,20120,N,0,no,5.0,1403.0,16865.0,14377.0
7955792,0,1837.83,22,12/12/2015,Friday,Broker,15009,Y,0,no,3.0,1219.0,16866.0,14378.0
9434499,0,3106.9,38,8/18/2016,Wednesday,Broker,20158,Y,1,yes,1.0,13137.0,16867.0,10753.0
3526310,0,6564.27,50,8/7/2015,Sunday,Broker,20152,N,1,yes,7.0,13138.0,16868.0,14379.0
3917139,0,7585.53,41,5/11/2016,Sunday,Phone,80010,N,0,yes,6.0,13139.0,16869.0,11136.0
6571430,0,13178.6,37,9/29/2016,Saturday,Broker,50058,Y,1,yes,12.0,13140.0,16870.0,6537.0
1778005,0,459.13,42,10/17/2016,Monday,Online,20164,N,1,yes,1.0,13141.0,16871.0,14380.0
8659055,0,4818.25,22,2/19/2015,Tuesday,Broker,80002,N,1,yes,9.0,13142.0,16872.0,14381.0
1527892,1,4019.19,42,12/14/2015,Tuesday,Broker,50031,N,1,no,11.0,13143.0,16873.0,14382.0
6549223,0,2488.73,44,2/11/2015,Wednesday,Broker,20101,N,0,yes,2.0,13144.0,16874.0,14383.0
2938728,1,366.05,25,10/13/2015,Thursday,Phone,15021,Y,0,yes,6.0,13145.0,16875.0,14384.0
4827648,1,5856.43,30,8/6/2015,Monday,Online,20151,Y,0,yes,11.0,13146.0,16876.0,14385.0
8315078,0,2414.16,45,10/3/2016,Thursday,Phone,50001,N,0,yes,12.0,13147.0,16877.0,14386.0
6698430,0,1094.68,44,11/23/2016,Monday,Broker,80010,Y,1,yes,12.0,13148.0,16878.0,14387.0
5030873,0,530.6,50,7/28/2016,Friday,Phone,85071,Y,0,yes,1.0,13149.0,16879.0,14388.0
5528005,0,826.8,50,8/1/2015,Tuesday,Phone,85067,N,0,yes,5.0,13150.0,16880.0,14389.0
8647458,0,912.92,36,4/23/2016,Saturday,Online,80038,N,1,yes,12.0,87.0,16881.0,14390.0
8813405,1,5108.32,21,11/14/2016,Tuesday,Broker,20118,N,1,no,11.0,13151.0,16882.0,14391.0
2853299,0,4897.11,29,10/13/2015,Thursday,Online,50001,N,0,no,1.0,13152.0,16883.0,14392.0
1640708,0,4008.44,57,12/16/2015,Thursday,Phone,15024,Y,1,no,10.0,13153.0,16884.0,14393.0
9587771,0,5010.09,33,3/3/2015,Friday,Broker,80005,N,1,yes,8.0,13154.0,16885.0,5939.0
1651872,0,10540.24,36,3/19/2015,Friday,Phone,20141,N,0,yes,10.0,13155.0,16886.0,1640.0
7770239,0,781.5,40,8/13/2015,Sunday,Broker,15030,Y,1,no,8.0,87.0,16887.0,4424.0
5721454,0,10164.61,43,1/24/2015,Friday,Online,80108,N,0,yes,10.0,13156.0,16888.0,12053.0
2464659,0,846.22,39,2/19/2016,Thursday,Broker,85083,N,0,yes,4.0,183.0,16889.0,8103.0
7925506,0,1271.19,34,2/1/2016,Friday,Phone,50033,N,1,no,9.0,13157.0,16890.0,12083.0
6084156,0,4913.82,38,10/3/2016,Saturday,Broker,85055,N,1,yes,12.0,13158.0,16891.0,5929.0
4670906,1,2097.29,34,6/18/2016,Friday,Phone,20153,Y,0,yes,10.0,13159.0,16892.0,14394.0
9495691,0,6887.44,49,1/6/2016,Saturday,Broker,80017,Y,1,yes,9.0,13160.0,16893.0,558.0
1495647,1,1135.27,43,10/5/2015,Tuesday,Broker,15045,Y,1,yes,12.0,13161.0,16894.0,10171.0
5791493,1,5495.32,24,10/28/2016,Monday,Phone,85010,Y,0,no,1.0,13162.0,16895.0,10757.0
3137625,0,1507.72,40,11/10/2015,Wednesday,Broker,80007,N,0,yes,8.0,2477.0,16896.0,14395.0
2774548,0,979.57,13,11/12/2016,Thursday,Broker,20112,N,1,yes,2.0,13163.0,16897.0,14396.0
8864603,0,3145.5,42,7/31/2016,Thursday,Broker,20142,Y,0,yes,6.0,13164.0,16898.0,14397.0
9681731,1,1132.62,19,10/31/2015,Friday,Phone,50008,N,1,yes,11.0,13165.0,16899.0,14398.0
5702046,1,807.1,25,11/18/2015,Friday,Phone,20163,Y,1,yes,7.0,13166.0,16900.0,14399.0
6015216,0,8925.31,58,1/26/2015,Sunday,Broker,15024,Y,1,no,7.0,13167.0,16901.0,1750.0
1550895,0,3358.93,47,12/18/2015,Tuesday,Broker,85042,N,0,yes,9.0,64.0,16902.0,14400.0
2110993,0,3161.16,20,10/11/2016,Thursday,Broker,80038,Y,1,yes,5.0,13168.0,16903.0,13407.0
6366531,0,4797.26,43,7/2/2016,Tuesday,Online,15020,N,1,no,6.0,13169.0,16904.0,14401.0
1496608,0,1824.48,46,10/23/2015,Sunday,Online,15010,Y,1,yes,1.0,13170.0,16905.0,734.0
9474669,0,1693.36,47,3/20/2015,Sunday,Broker,80034,N,0,no,5.0,13171.0,16906.0,14402.0
5463746,0,3115.91,45,7/23/2016,Wednesday,Broker,85069,Y,0,yes,2.0,13172.0,16907.0,14403.0
1040302,0,7173.53,52,10/22/2015,Friday,Broker,15003,N,0,yes,2.0,2571.0,16908.0,14404.0
9877320,0,2620.58,45,7/15/2016,Thursday,Broker,80014,Y,0,yes,6.0,13173.0,16909.0,14405.0
7258928,0,2857.07,40,4/29/2015,Sunday,Broker,15001,Y,1,yes,3.0,13174.0,16910.0,2545.0
6617073,0,1022.88,49,2/3/2015,Monday,Phone,50058,Y,0,yes,4.0,13175.0,16911.0,14406.0
6714856,0,928.18,51,5/2/2016,Saturday,Broker,85013,Y,1,yes,5.0,13176.0,16912.0,14407.0
1766413,1,365.88,23,1/4/2015,Thursday,Phone,15044,N,0,yes,11.0,13177.0,16913.0,2696.0
4965189,0,560.37,15,5/11/2015,Thursday,Phone,15035,N,0,yes,4.0,43.0,16914.0,14408.0
7109379,0,8545.63,25,1/9/2015,Wednesday,Broker,20155,N,1,no,6.0,43.0,16915.0,14409.0
5162047,0,9625.61,32,10/6/2015,Thursday,Online,20148,N,1,no,11.0,13178.0,16916.0,14410.0
4581792,0,5481.49,31,8/25/2015,Friday,Broker,80025,Y,0,yes,9.0,13179.0,16917.0,6636.0
1082209,1,727.89,30,11/4/2015,Saturday,Broker,85076,N,0,yes,8.0,87.0,16918.0,14411.0
9356476,0,801.57,14,9/16/2015,Sunday,Phone,20110,Y,1,no,10.0,13180.0,16919.0,14412.0
2013517,1,1551.77,33,9/18/2015,Tuesday,Broker,85036,Y,1,yes,8.0,13181.0,16920.0,14413.0
8937325,0,1826.22,17,2/23/2016,Friday,Broker,20116,N,1,yes,6.0,13182.0,16921.0,10712.0
9408363,0,1708.27,31,2/18/2015,Monday,Broker,50008,Y,1,yes,11.0,7939.0,16922.0,14414.0
9050865,0,2382.36,40,4/10/2016,Sunday,Phone,85055,N,0,yes,7.0,13183.0,16923.0,14415.0
6915530,1,875.9,37,7/10/2016,Saturday,Phone,50010,Y,1,no,12.0,13184.0,16924.0,14416.0
6923569,0,2942.05,41,8/9/2015,Thursday,Phone,20152,N,0,no,6.0,13185.0,16925.0,8117.0
6112555,0,2489.31,43,2/6/2015,Monday,Online,85073,Y,0,yes,3.0,552.0,16926.0,8598.0
1027464,0,1048.16,39,9/18/2015,Wednesday,Phone,85060,N,1,yes,11.0,227.0,16927.0,11723.0
3365937,0,301.88,43,4/29/2016,Friday,Broker,80012,N,0,yes,4.0,13186.0,16928.0,14417.0
6014752,0,1655.21,37,6/28/2016,Thursday,Broker,20101,Y,0,yes,3.0,13187.0,16929.0,14418.0
9407928,0,1445.11,48,6/15/2015,Thursday,Broker,20104,Y,0,yes,2.0,36.0,16930.0,3036.0
1236786,0,6312.7,54,6/27/2015,Saturday,Phone,20128,N,1,yes,7.0,166.0,16931.0,4903.0
1379830,0,10916.13,34,2/23/2015,Sunday,Broker,15001,N,1,yes,1.0,87.0,16932.0,7727.0
8952160,0,2348.56,52,2/8/2015,Friday,Phone,80020,N,1,yes,8.0,91.0,16933.0,14419.0
9286634,0,179.37,31,10/4/2016,Sunday,Online,85011,N,0,yes,2.0,13188.0,16934.0,14420.0
5404260,0,2226.22,48,7/13/2016,Sunday,Broker,85079,N,0,no,11.0,13189.0,16935.0,14421.0
4010611,0,3851.93,39,3/24/2015,Monday,Broker,20146,N,1,yes,2.0,13190.0,16936.0,14422.0
5961690,0,313.37,35,5/10/2016,Tuesday,Broker,85022,Y,1,no,2.0,13191.0,16937.0,14423.0
9390193,0,3344.02,15,3/16/2015,Monday,Broker,80014,Y,1,no,7.0,13192.0,16938.0,6342.0
4172797,0,987.61,44,4/22/2015,Tuesday,Online,80006,N,0,no,9.0,13193.0,16939.0,14424.0
9151906,0,7416.2,33,9/28/2016,Monday,Online,80021,Y,1,yes,3.0,13194.0,16940.0,14425.0
2206070,0,6090.5,61,3/19/2016,Friday,Broker,85061,N,0,yes,9.0,13195.0,16941.0,14426.0
6093615,1,546.17,41,6/24/2015,Wednesday,Phone,80007,N,1,no,7.0,13196.0,16942.0,14427.0
2927692,0,3473.14,59,2/26/2016,Thursday,Broker,50021,N,1,no,7.0,13197.0,16943.0,14428.0
1780203,0,13942.38,43,11/10/2016,Sunday,Phone,80011,Y,1,yes,2.0,2850.0,16944.0,6857.0
1459900,1,1212.41,37,8/2/2016,Thursday,Phone,80038,Y,1,yes,11.0,13198.0,16945.0,14429.0
9012118,0,3723.73,56,5/4/2015,Wednesday,Phone,15018,Y,1,yes,5.0,49.0,16946.0,4265.0
3352402,0,961.81,34,10/4/2015,Wednesday,Phone,80014,N,0,yes,1.0,13199.0,16947.0,14430.0
6374143,0,1772.93,49,3/9/2015,Saturday,Broker,85022,N,1,yes,6.0,13200.0,16948.0,14431.0
7139250,0,2508.06,29,7/5/2015,Wednesday,Broker,50048,N,1,yes,7.0,91.0,16949.0,14432.0
7678786,1,1521.23,30,6/2/2015,Sunday,Online,15033,N,1,yes,10.0,13201.0,16950.0,14433.0
7762049,0,1046.44,34,8/19/2015,Saturday,Phone,80044,Y,1,yes,2.0,9423.0,16951.0,14434.0
8975262,0,1521.96,33,8/17/2015,Tuesday,Phone,50012,N,1,no,1.0,13202.0,16952.0,14435.0
4277052,0,1901.11,46,5/1/2016,Wednesday,Broker,85063,Y,1,yes,5.0,13203.0,16953.0,10244.0
5649043,0,729.54,47,8/27/2016,Saturday,Broker,50008,N,1,yes,1.0,13204.0,16954.0,14436.0
1333035,1,2597.7,34,2/8/2016,Sunday,Phone,20139,Y,1,yes,1.0,13205.0,16955.0,14437.0
9635002,0,2536.82,45,11/26/2016,Friday,Phone,15054,Y,1,no,1.0,466.0,16956.0,14438.0
8471651,1,1286.5,36,11/6/2016,Tuesday,Broker,85041,Y,1,yes,3.0,13206.0,16957.0,14439.0
5570087,0,2249.33,38,2/19/2016,Tuesday,Phone,85023,Y,1,yes,1.0,13207.0,16958.0,14440.0
6371127,1,789.86,30,12/15/2016,Thursday,Broker,20111,Y,0,no,9.0,833.0,16959.0,14441.0
7686184,0,6479.07,48,5/25/2015,Wednesday,Online,80014,Y,1,no,4.0,13208.0,16960.0,14442.0
4030294,0,1126.4,44,11/30/2016,Saturday,Broker,15042,N,0,no,11.0,13209.0,16961.0,10162.0
2278261,1,714.77,32,4/7/2016,Sunday,Broker,50047,N,0,yes,11.0,13210.0,16962.0,14443.0
2481691,1,2901.21,31,1/28/2016,Saturday,Online,85012,N,1,yes,10.0,5726.0,16963.0,14444.0
3885415,0,2058.47,38,4/29/2016,Saturday,Broker,20132,N,1,yes,11.0,13211.0,16964.0,6050.0
5019818,0,3891.68,41,2/19/2016,Monday,Online,50011,N,1,no,11.0,13212.0,16965.0,14445.0
9985541,1,724.68,35,6/6/2015,Friday,Broker,15009,Y,0,yes,7.0,13213.0,16966.0,14446.0
5107890,1,4491.33,45,7/12/2015,Monday,Online,15025,Y,1,yes,9.0,13214.0,16967.0,14447.0
8003681,0,21504.28,44,2/10/2015,Saturday,Phone,15035,N,1,yes,9.0,13215.0,16968.0,14448.0
8022225,0,4747.31,55,7/21/2016,Sunday,Broker,50052,N,0,yes,10.0,13216.0,16969.0,14449.0
8451369,0,3772.03,24,4/5/2016,Thursday,Phone,15055,N,0,yes,12.0,13217.0,16970.0,6848.0
7403324,1,2622.4,33,2/19/2016,Thursday,Broker,85038,N,0,yes,2.0,13218.0,16971.0,14450.0
9617574,1,4609.81,24,9/25/2015,Saturday,Phone,20135,Y,1,no,10.0,850.0,16972.0,694.0
2800561,0,1414.08,41,1/20/2015,Thursday,Broker,15001,Y,1,yes,12.0,13219.0,16973.0,14451.0
6145160,0,4055.22,51,10/12/2016,Saturday,Online,15007,N,0,yes,6.0,178.0,16974.0,953.0
7891116,0,7256.39,42,5/22/2015,Tuesday,Broker,50021,Y,0,yes,11.0,13220.0,16975.0,14452.0
3972622,0,2940.89,30,4/20/2016,Thursday,Phone,20165,N,0,yes,9.0,13221.0,16976.0,14453.0
9280676,1,2074.4,30,2/15/2016,Thursday,Phone,80106,N,0,yes,8.0,13222.0,16977.0,11568.0
2789583,0,5813.07,31,1/23/2015,Sunday,Broker,50047,Y,1,no,11.0,13223.0,16978.0,14454.0
9391136,0,3162.06,31,2/12/2015,Friday,Broker,80022,N,0,yes,2.0,13224.0,16979.0,9453.0
9516929,0,15347.41,45,1/21/2015,Tuesday,Phone,20108,N,0,yes,9.0,13225.0,16980.0,14455.0
2965143,1,1432.07,27,8/15/2015,Saturday,Phone,20151,N,1,no,8.0,13226.0,16981.0,14456.0
6521716,0,5216.71,34,3/24/2015,Sunday,Phone,85075,Y,1,yes,12.0,13227.0,16982.0,14457.0
8270518,1,267.1,26,1/20/2016,Saturday,Broker,85006,N,1,yes,3.0,13228.0,16983.0,14458.0
5823705,0,1185.29,48,10/17/2015,Sunday,Phone,85061,N,1,no,1.0,13229.0,16984.0,14459.0
7321668,0,5404.59,51,11/22/2015,Sunday,Phone,85024,N,1,yes,8.0,13230.0,16985.0,14460.0
2654035,0,3210.96,21,2/13/2015,Wednesday,Broker,20108,N,1,no,2.0,13231.0,16986.0,14461.0
1674313,0,1470.72,48,3/20/2015,Thursday,Broker,50035,Y,1,yes,4.0,13232.0,16987.0,14462.0
3521192,0,7790.18,41,1/5/2015,Monday,Phone,85067,N,1,yes,3.0,13233.0,16988.0,14463.0
7320616,0,3448.65,39,3/1/2015,Monday,Phone,50047,Y,1,yes,4.0,13234.0,16989.0,14464.0
1596605,0,1231.21,42,11/7/2015,Saturday,Phone,50059,N,1,yes,5.0,13235.0,16990.0,8428.0
2775055,0,267.66,47,7/20/2015,Tuesday,Phone,80037,N,1,yes,6.0,1985.0,16991.0,14465.0
3038458,0,15130.55,59,10/7/2015,Thursday,Broker,15031,N,0,no,5.0,43.0,16992.0,14466.0
1793709,0,1001.21,44,1/23/2015,Saturday,Phone,80035,N,0,yes,9.0,13236.0,16993.0,9942.0
3343873,1,5272.3,28,11/1/2015,Sunday,Broker,50021,Y,1,no,10.0,13237.0,16994.0,14467.0
2005955,0,850.72,51,11/11/2016,Thursday,Broker,50033,N,1,no,8.0,64.0,16995.0,14468.0
5439133,0,1647.25,27,12/19/2015,Tuesday,Phone,80046,N,1,yes,4.0,13238.0,16996.0,14469.0
9353594,1,11461.94,34,3/18/2016,Thursday,Broker,50026,N,1,yes,3.0,13239.0,16997.0,8694.0
5529324,0,2687.91,39,8/28/2016,Thursday,Broker,20165,Y,1,yes,3.0,13240.0,16998.0,14470.0
5224185,0,2312.86,21,5/4/2015,Thursday,Broker,80011,N,1,yes,4.0,13241.0,16999.0,14469.0
6241290,0,2695.56,34,10/26/2016,Tuesday,Online,20153,N,1,yes,9.0,13242.0,17000.0,14471.0
7553467,0,1639.97,46,4/20/2015,Friday,Broker,80010,N,1,yes,1.0,13243.0,17001.0,14472.0
1861679,0,3979.76,40,9/27/2015,Sunday,Broker,15021,Y,1,no,2.0,36.0,17002.0,14473.0
1214064,0,2501.1,30,7/2/2016,Monday,Online,80046,N,1,yes,11.0,13244.0,17003.0,458.0
5416741,1,1069,39,3/24/2015,Friday,Phone,50047,Y,1,yes,12.0,269.0,17004.0,14474.0
9888772,0,1198.07,49,3/18/2016,Tuesday,Online,20131,N,1,yes,10.0,13245.0,17005.0,14475.0
2219570,0,1420.45,33,7/3/2015,Thursday,Broker,15015,N,1,yes,6.0,36.0,17006.0,4351.0
7211157,1,832.61,22,4/14/2016,Monday,Online,80015,Y,1,yes,8.0,13246.0,17007.0,14476.0
5784386,1,10018.84,47,12/9/2016,Wednesday,Broker,80044,Y,1,yes,9.0,13247.0,17008.0,10631.0
6676441,0,9023.03,42,9/4/2016,Monday,Broker,85051,Y,1,yes,2.0,13248.0,17009.0,14477.0
2802952,1,1409.17,31,4/3/2015,Friday,Phone,80023,Y,1,yes,8.0,13249.0,17010.0,14478.0
9842423,0,7950.02,54,7/11/2016,Monday,Phone,50020,Y,1,no,7.0,13250.0,17011.0,13682.0
1035031,0,4355.81,37,12/22/2015,Saturday,Broker,15026,N,0,yes,9.0,13251.0,17012.0,14479.0
5073057,0,1972.01,35,5/6/2016,Wednesday,Online,15025,N,0,no,9.0,13252.0,17013.0,14480.0
1590943,0,5402.77,38,8/7/2015,Sunday,Phone,50031,N,1,yes,4.0,13253.0,17014.0,13853.0
3960878,0,3171.09,59,10/10/2015,Monday,Broker,15010,N,1,no,7.0,13254.0,17015.0,9834.0
6185098,0,4143.07,33,2/21/2016,Saturday,Phone,80110,N,1,yes,1.0,13255.0,17016.0,7865.0
8876814,0,7045.92,59,9/9/2015,Tuesday,Phone,50020,N,1,no,12.0,13256.0,17017.0,14481.0
8258062,0,1438.93,25,10/7/2015,Sunday,Phone,50049,N,0,yes,12.0,178.0,17018.0,2498.0
1234149,1,1915.4,29,4/18/2015,Saturday,Broker,85011,N,0,yes,3.0,13257.0,17019.0,14482.0
9868006,0,2396.42,50,8/28/2015,Monday,Broker,15053,N,0,yes,10.0,693.0,17020.0,12390.0
5364784,0,1287.14,41,2/12/2015,Tuesday,Broker,85003,N,0,no,6.0,466.0,17021.0,14483.0
6492238,0,4585.73,37,2/13/2016,Wednesday,Phone,85015,N,0,yes,2.0,91.0,17022.0,12936.0
5359929,0,6422.96,48,2/20/2015,Sunday,Broker,80102,N,1,no,8.0,142.0,17023.0,14484.0
3891962,1,2493.68,43,1/31/2015,Thursday,Broker,85027,Y,1,yes,10.0,13258.0,17024.0,3143.0
1870739,0,2903.43,38,12/15/2016,Tuesday,Broker,50039,Y,1,no,2.0,13259.0,17025.0,3663.0
9616969,0,3189.72,43,7/28/2016,Tuesday,Broker,20153,N,0,yes,6.0,13260.0,17026.0,14485.0
5803791,0,1725.47,37,6/19/2015,Thursday,Phone,15015,Y,1,no,7.0,1137.0,17027.0,9640.0
1429940,0,1400.74,42,1/13/2016,Sunday,Online,50041,N,0,yes,1.0,13261.0,17028.0,14486.0
5244635,0,698.59,32,12/24/2016,Saturday,Broker,15049,N,0,yes,8.0,13262.0,17029.0,13407.0
3842840,0,7373.7,40,4/3/2015,Friday,Online,15009,Y,1,yes,7.0,4057.0,17030.0,8609.0
2899772,1,1509.19,42,2/25/2015,Friday,Broker,80044,Y,1,no,11.0,183.0,17031.0,676.0
5387336,0,622.38,53,12/21/2016,Tuesday,Broker,85040,Y,0,yes,8.0,13263.0,17032.0,3891.0
7084540,0,8575.45,42,1/3/2015,Friday,Broker,50050,N,1,yes,4.0,13264.0,17033.0,2203.0
4934433,0,2832.97,37,7/10/2015,Thursday,Broker,85061,Y,0,yes,11.0,1593.0,17034.0,14487.0
3734621,1,1933.81,25,5/17/2015,Thursday,Broker,20141,N,0,yes,10.0,13265.0,17035.0,9216.0
2683865,0,4071.33,43,5/26/2015,Wednesday,Phone,80023,N,0,yes,12.0,13266.0,17036.0,966.0
1856532,0,21504.28,41,4/23/2016,Thursday,Broker,20160,N,0,yes,4.0,13267.0,17037.0,14488.0
6845618,1,6248.98,39,1/19/2016,Sunday,Broker,80026,Y,1,yes,3.0,13268.0,17038.0,14489.0
1411836,0,4411.61,28,4/2/2015,Wednesday,Broker,50028,Y,0,yes,3.0,13269.0,17039.0,6812.0
9266718,0,8177.02,36,3/7/2016,Tuesday,Broker,15051,N,1,yes,10.0,13270.0,17040.0,4694.0
5259687,0,1260.49,49,10/9/2015,Monday,Phone,85030,Y,0,yes,5.0,13271.0,17041.0,14490.0
5587949,0,4792.16,50,8/7/2015,Thursday,Broker,15003,N,0,yes,1.0,13272.0,17042.0,14491.0
7834643,0,1399.06,34,9/17/2016,Thursday,Broker,80040,N,1,yes,2.0,13273.0,17043.0,12293.0
8539899,0,6519.94,43,8/15/2015,Wednesday,Online,20160,N,1,yes,6.0,13274.0,17044.0,14492.0
4762970,0,6260.06,30,5/8/2016,Tuesday,Broker,50020,Y,1,no,5.0,13275.0,17045.0,1513.0
5254697,1,1145.4,37,4/9/2016,Tuesday,Broker,15022,N,1,yes,1.0,49.0,17046.0,14493.0
7670774,0,15802.19,50,9/3/2015,Thursday,Phone,80005,Y,1,yes,1.0,13276.0,17047.0,14494.0
6825287,0,1456.12,37,4/4/2015,Tuesday,Phone,85045,N,1,yes,6.0,13277.0,17048.0,14495.0
1814091,1,2630.85,28,4/8/2015,Friday,Phone,20135,Y,0,yes,11.0,74.0,17049.0,14496.0
9620729,0,4660.28,28,2/16/2015,Thursday,Online,20140,Y,1,yes,4.0,13278.0,17050.0,14497.0
5246330,0,7797.71,53,3/23/2015,Wednesday,Broker,80014,N,1,no,3.0,13279.0,17051.0,14498.0
2394157,1,1511.95,28,8/21/2015,Saturday,Broker,85043,Y,1,yes,8.0,13280.0,17052.0,14499.0
