subrogation,claim_number,year_of_born,gender,email_or_tel_available,safety_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,vehicle_made_year,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_of_DL,accident_type,in_network_bodyshop,vehicle_mileage
1,9650557,1999,F,0,80,73855,1,1,Own,80011,4/13/2016,Monday,Parking Area,13,Y,39,Broker,1,1763.61,2026,Large,65021.82958,white,11392.19386,20,multi_vehicle_clear,yes,47837
0,8986011,1993,M,1,67,30015,0,1,Rent,20120,6/29/2015,Friday,Local,0,Y,41,Online,1,1212.86,2026,Medium,15000,red,11587.50216,28,single_car,yes,116570
1,5690866,1972,F,0,69,71735,0,0,Own,50058,3/29/2015,Friday,Unknown,12,Y,47,Online,1,2560.46,2026,Large,15000,other,7990.640306,24,single_car,yes,36288
0,9687400,1978,M,0,86,31283,1,0,Own,85067,8/27/2015,Tuesday,Unknown,0,Y,46,Phone,1,1500.54,2021,Medium,15000,white,12592.4274,22,multi_vehicle_clear,yes,112067
0,4296168,1978,F,1,66,30015,1,1,Rent,85054,3/9/2015,Tuesday,Local,0,N,27,Phone,1,7045.26,2025,Large,15000,gray,27151.87078,24,multi_vehicle_clear,yes,74131
0,2010305,1985,M,1,61,56888,0,0,Own,15037,3/5/2016,Friday,Parking Area,0,N,31,Phone,1,760.29,2024,Large,15000,blue,13524.93924,22,multi_vehicle_unclear,yes,92572
0,6156381,1956,M,1,80,39915,1,1,Own,50050,2/8/2015,Saturday,Parking Area,10,N,47,Broker,0,543.64,2024,Medium,65226.37341,gray,23576.9134,28,multi_vehicle_clear,yes,75999
0,4797821,1968,M,1,80,57496,1,0,Rent,50032,10/25/2015,Tuesday,Parking Area,0,N,24,Broker,0,12537.11,2025,Medium,23377.98405,red,35832.46857,23,single_car,yes,103495
0,6508149,1974,F,1,78,124993,1,0,Own,15024,5/19/2016,Saturday,Highway/Intersection,17,N,64,Phone,0,2354.15,2027,Compact,63893.71197,red,25547.4591,22,single_car,yes,52233
0,2638537,1979,F,0,76,124993,1,0,Rent,15001,4/25/2016,Saturday,Local,0,N,30,Broker,0,9262.33,2022,Compact,17893.39399,gray,23274.02666,25,multi_vehicle_unclear,yes,79644
0,9663358,1980,F,1,52,30015,0,1,Own,50055,8/30/2015,Sunday,Unknown,0,Y,58,Broker,0,3042.23,2024,Compact,15000,other,12267.69836,23,multi_vehicle_clear,yes,79506
0,6828045,1985,F,1,76,36919,1,1,Own,80013,8/18/2015,Friday,Unknown,2,N,26,Broker,1,1757.42,2027,Medium,15000,blue,16919.67886,20,multi_vehicle_clear,yes,173748
1,5138957,1979,F,1,87,124993,0,1,Own,20156,9/18/2015,Friday,Unknown,0,N,20,Online,1,1871.24,2021,Large,48766.33885,blue,16209.34122,24,multi_vehicle_clear,yes,118417
1,2726860,1952,F,1,77,30015,0,1,Rent,85010,10/17/2016,Friday,Parking Area,0,Y,37,Broker,1,2077.1,2022,Medium,49517.95576,white,15426.00937,22,multi_vehicle_unclear,yes,112455
0,4822395,1984,M,0,71,56556,1,1,Rent,50006,7/15/2015,Sunday,Local,4,Y,36,Online,0,5217.13,2024,Large,15000,blue,11418.01583,20,multi_vehicle_clear,yes,19212
0,5791474,1984,F,1,97,77888,1,0,Own,85016,4/19/2015,Saturday,Highway/Intersection,23,Y,48,Online,0,2215,2024,Compact,15000,red,26123.35223,20,multi_vehicle_unclear,yes,72437
0,9956867,1982,F,0,67,104254,1,1,Own,50046,4/30/2016,Wednesday,Highway/Intersection,10,N,47,Online,1,3466.96,2022,Compact,51675.32031,red,26928.87913,29,multi_vehicle_clear,no,114108
0,9748506,1999,M,1,60,41306,1,1,Own,20102,2/14/2016,Wednesday,Unknown,0,Y,28,Broker,1,1806.03,2025,Compact,28694.47534,blue,27728.21099,24,multi_vehicle_clear,yes,77698
1,8698779,1976,F,1,70,63773,0,0,Own,85053,2/20/2015,Wednesday,Local,1,N,43,Broker,0,1427.79,2021,Large,15000,black,14330.55981,18,single_car,no,76317
0,8931918,1978,M,1,84,35015,1,1,Rent,85021,9/23/2015,Friday,Local,0,N,39,Phone,0,5098.37,2026,Large,15000,white,6983.752426,16,single_car,yes,66819
1,2670290,1986,F,1,100,30015,1,1,Own,20149,10/6/2016,Sunday,Highway/Intersection,0,N,31,Broker,1,2114.38,2019,Compact,45957.38758,blue,12820.85883,20,multi_vehicle_clear,yes,69651
0,5030955,1983,F,1,44,30015,1,1,Rent,20142,10/24/2016,Tuesday,Highway/Intersection,5,N,60,Broker,1,2148.5,2024,Compact,71130.6265,other,12422.80302,22,multi_vehicle_unclear,yes,57089
0,1074730,1964,F,1,81,37614,0,1,Own,80107,5/8/2016,Wednesday,Unknown,8,N,33,Phone,0,1487.34,2027,Medium,15000,black,18004.78407,24,multi_vehicle_clear,no,60344
1,1596375,1984,M,0,71,51225,1,1,Own,20120,1/26/2016,Wednesday,Highway/Intersection,1,Y,43,Broker,1,6023.79,2027,Medium,15000,red,18397.44352,21,multi_vehicle_unclear,yes,92382
1,1029543,1964,M,0,75,30015,0,0,Own,50025,3/3/2015,Tuesday,Unknown,5,N,30,Broker,1,5036.33,2026,Large,41431.0467,blue,17810.42752,23,multi_vehicle_clear,yes,118841
0,8582742,1983,F,1,85,40410,1,0,Rent,15060,6/9/2016,Thursday,Local,0,N,32,Broker,1,6610.92,2022,Large,67531.45214,other,37520.84907,24,single_car,yes,133375
0,3368442,1994,F,0,75,58195,1,1,Own,20132,8/28/2015,Tuesday,Highway/Intersection,0,N,42,Broker,1,932.24,2023,Large,15000,silver,9600.703529,19,single_car,no,104080
0,6811655,1978,F,1,78,30015,1,1,Own,85005,10/27/2015,Sunday,Local,9,N,26,Phone,0,4756.14,2021,Large,15000,blue,35263.86452,22,multi_vehicle_clear,yes,108825
0,8833254,1981,M,1,75,41731,0,0,Own,50047,1/8/2015,Thursday,Parking Area,0,Y,37,Broker,0,2020.25,2024,Medium,15000,red,16037.83226,21,single_car,yes,71063
0,5360060,1990,F,1,80,30015,1,0,Own,20139,7/6/2015,Sunday,Unknown,0,N,52,Broker,0,9628.2,2027,Compact,57495.78067,other,39333.99686,17,multi_vehicle_unclear,yes,74549
1,3684556,1994,F,1,76,30015,0,1,Own,85044,2/20/2016,Sunday,Unknown,0,N,18,Broker,1,7460.15,2027,Compact,24956.96245,white,28883.11449,22,multi_vehicle_clear,yes,17336
0,5121869,1999,M,1,61,54808,0,0,Rent,85027,12/18/2015,Friday,Highway/Intersection,9,Y,39,Broker,1,4265.12,2021,Compact,24719.08545,blue,36079.1552,29,multi_vehicle_unclear,yes,99606
0,3867930,1992,M,1,61,30015,1,0,Own,20105,12/21/2016,Wednesday,Parking Area,0,N,36,Phone,0,1813.36,2024,Compact,15000,red,40556.60512,24,multi_vehicle_unclear,yes,88723
0,6309414,1984,M,0,83,52593,1,0,Own,15035,10/29/2015,Tuesday,Unknown,11,Y,40,Online,1,2982.93,2022,Large,30277.21565,red,14057.28313,23,single_car,yes,78190
0,3464667,1978,M,1,89,46527,1,1,Own,80010,6/19/2016,Saturday,Unknown,0,N,40,Broker,1,2808.92,2025,Medium,24781.2535,black,5217.133613,24,multi_vehicle_clear,yes,100418
1,9923409,1979,M,1,85,42149,1,0,Own,85016,11/12/2015,Monday,Parking Area,16,Y,38,Phone,0,806.21,2024,Compact,44953.73786,silver,45382.384,24,multi_vehicle_unclear,yes,70718
0,1200145,1980,F,0,80,30015,1,0,Rent,85055,12/12/2015,Wednesday,Unknown,20,N,50,Broker,0,6488.79,2022,Compact,27532.61065,red,20707.49143,22,single_car,yes,86551
1,2045262,1982,F,0,89,86473,1,1,Own,50025,1/18/2015,Friday,Parking Area,0,N,43,Phone,0,1543.68,2013,Compact,44282.67829,other,22673.47037,22,multi_vehicle_unclear,yes,88372
0,7180349,1999,M,1,54,79259,1,0,Rent,20139,11/2/2016,Wednesday,Unknown,0,N,40,Broker,1,5913,2020,Large,30779.08838,black,27306.42413,24,multi_vehicle_clear,no,110245
0,7368335,1960,M,1,67,64686,0,1,Rent,85046,7/20/2016,Wednesday,Highway/Intersection,10,N,61,Broker,1,8436.27,2022,Medium,15000,gray,25346.46192,27,multi_vehicle_clear,yes,102173
0,1539396,1976,M,0,57,30015,0,1,Rent,85045,10/21/2016,Sunday,Unknown,10,N,49,Broker,0,2673.84,2025,Medium,54511.60828,white,18359.91068,23,multi_vehicle_unclear,yes,121764
0,9589560,1985,F,1,93,32312,1,1,Own,15053,2/22/2015,Thursday,Highway/Intersection,0,N,28,Phone,0,4983.46,2023,Compact,18391.81371,blue,15964.53963,18,single_car,no,46927
1,4662129,1986,M,1,80,32767,0,1,Own,20151,3/21/2016,Monday,Highway/Intersection,0,Y,28,Broker,1,209.48,2019,Compact,15000,white,38881.46024,22,multi_vehicle_unclear,yes,65937
0,3998195,1983,F,1,71,40037,1,0,Own,85003,12/23/2016,Monday,Parking Area,8,N,55,Broker,0,2603.02,2027,Large,25524.08605,silver,18793.02215,23,multi_vehicle_unclear,yes,56157
0,7102884,1965,M,1,68,31884,1,1,Rent,50034,11/28/2016,Friday,Local,0,Y,24,Online,0,883.1,2013,Medium,30410.54345,white,22352.50562,18,multi_vehicle_clear,yes,43535
0,2950746,1941,F,0,29,124993,0,0,Rent,15046,9/26/2015,Monday,Highway/Intersection,7,N,53,Broker,1,2546.3,2022,Medium,30347.63719,blue,15591.0622,27,multi_vehicle_unclear,yes,49500
0,8442936,1999,M,1,81,84000,1,0,Rent,50014,3/30/2015,Monday,Unknown,12,N,47,Broker,0,2700.98,2009,Medium,37362.97289,silver,36465.55554,22,multi_vehicle_clear,no,155809
0,3004171,1982,M,0,84,30015,0,0,Rent,20102,7/3/2015,Tuesday,Highway/Intersection,0,Y,38,Broker,1,4381.33,2009,Medium,15000,gray,26159.28025,25,multi_vehicle_clear,no,59659
0,7514649,1973,M,0,63,30015,0,1,Own,80004,3/6/2015,Sunday,Parking Area,0,N,54,Broker,0,1196.34,2015,Medium,33798.28246,black,14732.86554,23,single_car,yes,137559
0,6761171,1981,F,1,77,46379,0,1,Own,15025,5/2/2015,Wednesday,Local,9,N,26,Phone,0,4267.91,2010,Large,20931.13866,blue,10016.679,21,multi_vehicle_unclear,yes,41790
0,1311793,1984,F,0,85,30015,1,1,Own,85035,10/31/2016,Monday,Local,0,N,29,Broker,0,7037.7,2024,Compact,15000,red,38919.67614,25,multi_vehicle_unclear,yes,58520
0,7891120,1992,M,0,74,48615,1,0,Rent,85054,4/4/2015,Sunday,Parking Area,0,Y,11,Phone,1,5766.24,2019,Large,34958.62563,silver,40906.69252,25,single_car,no,100250
1,4242408,1976,M,0,93,38157,1,0,Own,15022,1/11/2015,Monday,Highway/Intersection,17,Y,35,Broker,1,2951.94,2026,Medium,15000,silver,37368.96382,21,multi_vehicle_clear,yes,73247
0,9084150,1970,M,1,62,40691,1,1,Rent,20132,8/24/2015,Saturday,Unknown,17,N,59,Broker,1,4251.79,2025,Large,15000,silver,21286.38727,16,multi_vehicle_unclear,no,55971
0,1552405,1976,F,1,54,36425,0,0,Rent,15035,6/7/2015,Friday,Unknown,0,Y,35,Phone,1,785.21,2014,Compact,21600.05542,gray,32323.03037,18,single_car,no,67421
0,2686062,1973,F,0,43,70647,1,0,Own,85034,8/3/2016,Thursday,Parking Area,1,N,58,Broker,1,3424.88,2023,Medium,76062.05168,gray,14617.4889,26,multi_vehicle_unclear,no,78611
1,3229553,1970,M,1,66,52333,1,1,Own,50009,11/1/2016,Saturday,Unknown,0,N,34,Phone,0,8681.58,2018,Large,15000,white,36328.343,17,multi_vehicle_unclear,no,76885
0,7267952,1953,M,1,84,30015,1,0,Rent,15017,11/14/2015,Thursday,Highway/Intersection,0,Y,48,Online,0,2900.38,2025,Medium,36306.45725,white,26348.69075,19,multi_vehicle_unclear,yes,93989
0,3553369,1984,F,1,47,30015,1,1,Rent,50025,1/9/2016,Tuesday,Parking Area,5,N,39,Broker,1,2426.11,2024,Compact,15000,other,25281.98986,27,multi_vehicle_clear,yes,78415
1,5876962,1980,M,0,76,30015,0,1,Rent,85018,8/8/2016,Saturday,Local,0,N,36,Phone,1,842.8,2026,Compact,15000,red,43957.3153,24,multi_vehicle_unclear,yes,49703
1,4549996,1992,M,1,77,100394,1,0,Rent,20131,3/23/2016,Saturday,Local,0,Y,23,Phone,1,3247.83,2022,Compact,15000,white,18262.64797,19,multi_vehicle_unclear,yes,91810
0,2755243,1994,M,0,73,45719,1,0,Own,20151,9/29/2015,Friday,Parking Area,10,Y,40,Broker,1,3433.68,2025,Compact,36277.56985,red,14367.42923,28,single_car,no,56328
0,8331356,1974,M,0,60,43383,1,1,Own,85038,2/8/2016,Friday,Highway/Intersection,0,N,37,Phone,0,6852.65,2024,Medium,15000,blue,19188.06397,25,multi_vehicle_unclear,yes,14620
1,2310128,1994,M,1,61,41207,0,1,Own,85006,9/29/2015,Wednesday,Local,0,Y,41,Phone,1,6539.31,2025,Large,15000,white,17257.26835,24,multi_vehicle_unclear,yes,88328
0,9840766,1978,F,1,93,30015,0,0,Own,50048,12/21/2016,Monday,Local,0,N,43,Phone,0,405.18,2026,Large,33381.16116,black,58275.56308,19,multi_vehicle_unclear,no,61353
0,5560844,1975,F,1,55,63389,1,1,Rent,85067,11/26/2016,Friday,Parking Area,5,Y,46,Broker,0,2548.05,2027,Compact,15000,other,12678.15302,18,multi_vehicle_clear,yes,91436
0,4922869,1977,M,0,79,50236,1,0,Own,15001,11/17/2015,Friday,Local,0,Y,35,Broker,1,3301.48,2024,Medium,24899.74562,white,30255.49255,23,single_car,yes,112980
1,2600067,1966,F,1,80,58816,1,1,Own,20104,11/25/2016,Wednesday,Local,6,Y,34,Broker,0,3908.2,2021,Compact,39785.54705,silver,43218.28983,19,multi_vehicle_unclear,yes,84193
0,8177276,1995,F,1,56,35053,1,0,Rent,50031,11/10/2016,Friday,Parking Area,8,N,45,Broker,0,772.23,2023,Compact,15000,other,35011.89008,20,multi_vehicle_clear,yes,53751
0,1599092,1975,M,1,94,39066,1,1,Own,50025,8/4/2016,Tuesday,Highway/Intersection,1,N,32,Online,1,737.82,2023,Compact,69456.75289,red,19796.20286,22,single_car,no,51354
0,3109749,1983,F,0,69,38628,1,1,Rent,85053,3/30/2016,Friday,Highway/Intersection,4,N,38,Broker,1,3704.66,2018,Large,34722.93893,white,28538.74483,24,multi_vehicle_unclear,yes,16513
0,3154577,1982,F,1,58,49816,0,1,Own,20153,8/4/2015,Wednesday,Local,5,N,46,Broker,1,887.88,2022,Large,22288.46215,red,20486.79922,27,single_car,yes,71042
0,1999309,1996,F,1,63,30015,0,0,Own,20106,11/28/2015,Tuesday,Parking Area,6,Y,47,Online,0,2848.47,2027,Medium,22732.51204,silver,8049.905853,21,multi_vehicle_clear,yes,88214
0,7150440,1985,F,1,88,30706,0,1,Own,85066,12/5/2016,Thursday,Parking Area,5,Y,43,Online,1,546.53,2023,Medium,53655.96042,blue,13499.93523,18,multi_vehicle_unclear,no,66477
0,9503775,1999,M,0,94,56285,0,1,Own,15021,11/9/2016,Monday,Unknown,0,N,28,Broker,1,3177.13,2023,Large,15000,white,38401.10175,25,single_car,no,70236
0,2781936,1982,M,1,85,35979,1,0,Rent,85078,6/16/2015,Wednesday,Unknown,0,N,37,Phone,1,2049.05,2027,Medium,24347.88416,silver,15511.43172,22,multi_vehicle_unclear,yes,36579
1,6236749,1992,M,0,93,101207,0,1,Own,20124,9/10/2016,Wednesday,Highway/Intersection,0,Y,29,Online,0,1037.28,2026,Medium,15000,red,9150.973685,27,multi_vehicle_clear,no,100198
0,5035894,1975,M,1,58,55229,1,0,Rent,85038,5/31/2016,Sunday,Local,12,Y,27,Broker,0,4138.04,2023,Large,15000,black,21035.75441,26,multi_vehicle_clear,yes,103394
0,6171198,1995,F,1,82,30015,1,1,Own,80006,8/18/2016,Saturday,Local,0,N,41,Broker,0,9782.44,2022,Large,68442.38052,other,31846.12094,22,single_car,yes,124032
1,4610575,1982,M,1,95,47327,0,1,Rent,15001,5/24/2016,Monday,Highway/Intersection,4,N,36,Phone,1,5594.85,2022,Medium,15000,blue,40982.40892,24,multi_vehicle_clear,yes,75473
0,9642077,1958,M,1,57,33745,1,0,Rent,15012,7/9/2016,Saturday,Unknown,13,N,37,Broker,0,2232.81,2024,Compact,15000,white,38663.70397,20,multi_vehicle_clear,no,117286
0,3326341,1975,F,0,88,92961,0,0,Own,80022,5/24/2015,Tuesday,Local,11,N,51,Broker,0,2978.84,2019,Medium,15000,black,22275.51131,22,multi_vehicle_unclear,yes,97201
0,8034601,1966,M,1,53,118736,1,1,Rent,85079,8/3/2016,Tuesday,Parking Area,14,N,54,Online,1,982.26,2022,Large,15000,white,33116.57702,25,multi_vehicle_clear,yes,102052
0,8570076,1997,M,1,60,124993,1,1,Rent,85062,2/3/2015,Tuesday,Parking Area,0,N,42,Broker,1,1227.96,2022,Large,40801.3447,blue,22931.37151,19,single_car,yes,96519
1,5402957,1998,F,1,67,30015,0,1,Rent,50022,12/14/2015,Monday,Local,16,N,44,Online,1,1638.6,2019,Large,58666.62637,white,27098.65875,24,multi_vehicle_unclear,no,115207
0,8166119,1975,M,1,71,42507,0,1,Own,15028,3/4/2016,Friday,Local,1,N,41,Broker,0,1629.39,2023,Medium,15000,white,43292.93153,20,single_car,yes,49779
0,3504137,1976,M,1,85,30015,1,1,Rent,80044,10/13/2015,Sunday,Parking Area,0,N,39,Phone,1,497.87,2026,Medium,15000,black,24224.51902,23,multi_vehicle_clear,yes,68626
0,5247848,1983,F,0,79,40112,1,0,Rent,15060,7/3/2015,Monday,Local,0,N,33,Phone,1,2414.98,2023,Large,60095.78094,silver,20720.68948,25,multi_vehicle_clear,yes,56362
0,3614728,1962,F,1,69,30161,1,0,Rent,50040,10/8/2016,Saturday,Local,1,N,27,Phone,1,1294.03,2023,Large,15000,blue,30382.43982,27,multi_vehicle_clear,yes,115553
0,9291811,1973,F,1,73,83933,1,0,Own,50033,7/5/2015,Tuesday,Highway/Intersection,0,Y,57,Phone,1,1678.97,2027,Medium,35055.37812,silver,17012.24447,25,multi_vehicle_unclear,yes,90365
0,3061879,1970,M,1,86,39856,1,1,Own,50046,5/9/2015,Thursday,Local,7,N,33,Broker,1,2568.43,2024,Medium,68059.25463,white,11998.46772,21,multi_vehicle_unclear,yes,106430
1,4181152,1979,F,0,80,43462,0,0,Rent,20132,12/14/2015,Thursday,Parking Area,11,N,40,Broker,0,2656.71,2023,Large,67268.11563,red,20451.89611,18,multi_vehicle_clear,yes,132677
0,4673673,1970,M,0,75,48515,1,1,Own,20141,11/4/2015,Saturday,Highway/Intersection,3,N,42,Phone,1,5339.3,2020,Large,68457.20681,blue,33549.92882,23,multi_vehicle_clear,yes,129165
0,8157781,1989,F,1,52,59517,1,1,Own,80020,4/14/2015,Friday,Local,0,N,40,Online,0,1052.93,2025,Large,62398.34084,black,4668.320065,22,multi_vehicle_unclear,no,63497
0,7624966,1983,M,1,80,33447,0,0,Rent,85035,12/6/2015,Thursday,Local,0,N,27,Broker,0,4058.53,2017,Large,15000,blue,29926.95851,19,single_car,yes,83208
0,6787418,2004,F,1,51,87094,1,1,Rent,20148,10/4/2016,Monday,Unknown,0,N,28,Phone,0,7365.63,2023,Large,15000,black,26183.47337,25,single_car,yes,75798
0,4111093,1954,F,1,100,30015,1,1,Rent,15055,6/25/2015,Saturday,Highway/Intersection,0,N,56,Online,1,6289.65,2022,Large,15000,other,26682.75386,27,multi_vehicle_clear,yes,22988
0,7406620,1964,F,1,76,68269,1,0,Rent,15032,1/9/2015,Friday,Local,0,Y,50,Broker,1,7566.56,2025,Compact,23673.7361,other,8645.539568,21,single_car,no,66372
0,6423190,1974,M,1,98,35369,1,1,Own,15019,7/25/2015,Monday,Local,0,N,24,Broker,1,2064.95,2023,Medium,23103.32894,blue,18490.54297,22,multi_vehicle_unclear,no,114835
0,9124430,1990,F,1,100,30015,1,1,Rent,80001,5/17/2015,Monday,Local,0,N,31,Broker,0,2545.99,2027,Compact,38471.07566,red,15012.24118,23,single_car,yes,68279
0,4737829,1991,F,0,74,100643,1,0,Rent,20115,3/27/2015,Tuesday,Parking Area,8,N,44,Online,1,2670.42,2015,Compact,15000,silver,18049.7745,16,single_car,no,77377
1,8901107,1967,F,1,73,54941,0,0,Rent,80104,8/6/2015,Wednesday,Parking Area,0,N,30,Phone,1,3042.82,2023,Compact,15000,blue,45548.14662,27,multi_vehicle_unclear,yes,95852
1,1188173,1991,F,1,100,30015,1,1,Rent,20155,8/1/2016,Sunday,Local,0,Y,39,Broker,0,1626.94,2019,Large,48167.21318,black,22881.03354,22,multi_vehicle_unclear,yes,88744
0,4175448,1967,M,0,88,69698,1,1,Own,15001,10/27/2016,Sunday,Unknown,6,N,26,Broker,1,6306.53,2027,Large,24386.91783,black,18859.58729,24,multi_vehicle_clear,no,61320
1,8202831,1962,M,0,68,48478,0,1,Own,15021,5/31/2015,Friday,Unknown,0,Y,24,Broker,0,1910.71,2021,Medium,21161.24024,red,22086.44797,23,multi_vehicle_unclear,yes,118756
1,6005088,1983,M,0,100,43259,0,1,Rent,15012,3/22/2016,Thursday,Local,0,N,30,Broker,1,6265.39,2015,Medium,15000,silver,11824.94018,29,multi_vehicle_unclear,no,74677
0,9344557,1992,M,1,79,56247,1,1,Rent,80033,11/1/2016,Tuesday,Parking Area,19,Y,40,Broker,0,2324.53,2024,Large,15000,red,14955.03272,27,multi_vehicle_unclear,yes,115454
0,2858698,1999,M,1,67,72310,1,0,Own,85077,5/14/2015,Monday,Unknown,10,N,29,Phone,0,1742.91,2024,Large,20782.64591,blue,58963.13853,21,multi_vehicle_unclear,no,97803
0,9556149,1979,M,1,54,39237,0,0,Own,20135,6/25/2015,Tuesday,Parking Area,0,N,44,Online,1,978.39,2026,Large,15000,blue,67682.79219,25,multi_vehicle_unclear,yes,108448
0,9821719,1994,F,1,96,70023,0,0,Own,85021,4/24/2016,Friday,Parking Area,9,N,50,Broker,0,3610.67,2023,Compact,45784.56872,red,11192.46153,25,single_car,yes,26628
0,5871680,1986,F,1,74,30015,0,0,Rent,80001,9/1/2016,Thursday,Parking Area,0,N,42,Phone,1,6700.19,2016,Medium,67221.27369,white,29753.09213,23,multi_vehicle_unclear,yes,105099
0,9238826,1977,F,0,90,82022,1,1,Rent,80044,7/24/2016,Tuesday,Local,3,Y,35,Broker,1,1574.11,2024,Medium,21649.00032,red,10286.71111,25,single_car,yes,126370
0,4882729,1987,M,1,79,63653,1,1,Rent,85063,6/23/2015,Monday,Parking Area,0,N,28,Broker,0,438.56,2022,Medium,15000,gray,14192.78995,23,single_car,yes,47135
0,5404509,1993,F,1,76,39595,1,0,Own,15012,9/25/2016,Friday,Highway/Intersection,0,Y,25,Phone,1,2455.24,2022,Compact,15000,silver,20525.02885,18,multi_vehicle_unclear,yes,72282
0,3625006,1984,M,1,76,30015,0,1,Own,50054,11/19/2015,Sunday,Parking Area,0,Y,50,Broker,1,2762.65,2019,Medium,15000,blue,16027.17012,27,single_car,yes,53076
1,7154472,1977,F,1,46,34678,1,1,Own,15012,8/6/2015,Monday,Parking Area,0,Y,37,Broker,0,658.33,2022,Compact,43408.91064,silver,38878.97222,22,multi_vehicle_unclear,no,43640
1,7697088,1995,M,1,64,48014,0,1,Rent,20107,10/14/2015,Friday,Parking Area,0,Y,24,Phone,1,822.9,2026,Compact,45796.61815,silver,39851.03176,21,multi_vehicle_unclear,yes,92594
0,1484793,1971,F,1,76,30015,1,0,Own,85068,2/1/2016,Saturday,Local,0,N,22,Broker,1,1622.11,2023,Large,15000,white,29784.28413,18,multi_vehicle_clear,yes,49011
1,2750364,2002,F,1,83,32517,1,0,Own,15021,1/29/2015,Tuesday,Highway/Intersection,2,N,17,Broker,0,901.49,2008,Medium,15000,black,26031.83629,25,multi_vehicle_unclear,yes,68247
0,1473528,1950,F,1,88,71381,1,1,Rent,15012,9/17/2016,Monday,Unknown,0,Y,41,Phone,1,2449.96,2023,Large,34173.96588,red,16761.95119,21,single_car,no,161248
0,5817271,2001,F,1,77,59388,1,1,Rent,20104,1/31/2016,Saturday,Local,13,N,46,Broker,1,3145.24,2020,Compact,15000,white,60315.6427,23,multi_vehicle_clear,yes,61837
0,7690798,1973,F,1,58,35935,1,1,Rent,50035,12/13/2016,Sunday,Highway/Intersection,0,N,55,Broker,1,3071.88,2025,Medium,15000,black,40855.52546,24,single_car,yes,82115
0,5522119,1999,M,1,81,84461,1,1,Rent,50039,12/7/2015,Monday,Local,8,Y,25,Online,0,2365.75,2026,Medium,30176.01714,white,20155.5715,16,multi_vehicle_unclear,yes,89055
1,4290697,1993,F,1,90,112877,1,1,Own,15015,4/22/2015,Sunday,Highway/Intersection,0,Y,42,Phone,0,11523.09,2025,Large,15000,other,31370.93036,23,multi_vehicle_clear,yes,99197
0,9769324,1962,M,1,72,58304,1,0,Rent,80027,4/8/2016,Monday,Unknown,6,Y,40,Broker,0,2358.54,2026,Medium,15000,white,26926.31673,20,multi_vehicle_unclear,no,55726
0,7910377,1995,F,1,46,103595,1,1,Own,20135,12/27/2015,Saturday,Unknown,3,N,47,Broker,1,1137.68,2027,Compact,15000,red,36564.79147,26,single_car,no,94871
0,8096971,1994,F,1,83,36499,0,1,Own,15001,11/30/2016,Sunday,Highway/Intersection,0,N,48,Phone,1,2133.84,2019,Compact,25701.83184,gray,24961.83431,20,multi_vehicle_clear,no,60483
0,5951368,2003,M,1,74,61260,0,1,Own,85033,4/7/2016,Thursday,Highway/Intersection,0,N,27,Online,1,3996.68,2017,Compact,50329.27806,silver,15284.39939,25,multi_vehicle_clear,yes,85132
0,9067001,1982,F,1,75,30015,1,1,Own,50025,9/7/2016,Friday,Local,0,Y,39,Broker,1,968.97,2024,Medium,25328.75584,silver,21443.38611,23,multi_vehicle_unclear,no,95437
0,6346745,1986,M,1,85,40566,0,0,Own,50012,9/23/2016,Saturday,Highway/Intersection,3,Y,43,Broker,1,7555.03,2019,Medium,78657.54139,other,5452.482312,26,multi_vehicle_unclear,yes,117683
1,1228150,1986,M,0,85,38633,1,1,Rent,80106,9/12/2016,Friday,Highway/Intersection,0,N,21,Broker,1,258.61,2026,Large,15000,blue,45828.37248,25,multi_vehicle_clear,yes,136934
0,1298554,1995,M,0,80,88474,1,0,Rent,85034,5/26/2016,Wednesday,Parking Area,9,Y,36,Broker,0,4836.8,2023,Compact,20428.18887,white,24475.97133,26,multi_vehicle_unclear,yes,106234
1,8832939,1991,M,0,76,40539,1,1,Own,85029,11/8/2015,Wednesday,Parking Area,0,Y,43,Broker,0,3639.9,2023,Large,15000,black,33477.19052,26,multi_vehicle_unclear,yes,92133
