annual_income,high_education_ind,email_or_tel_available,address_change_ind,living_status,past_num_of_claims,policyholder_key
37161,0,1,1,Own,0,11659
93323,1,1,1,Rent,9,11660
49634,1,1,1,Rent,10,11661
57871,0,1,1,Own,0,11662
40977,1,0,1,Rent,8,11663
35616,1,1,0,Rent,6,11664
76465,1,1,0,Own,0,11665
76154,1,0,1,Own,0,11666
124993,1,1,1,Own,13,11667
33889,1,1,0,Rent,0,11668
31071,1,0,1,Own,0,11669
41644,1,0,1,Rent,7,11670
41381,1,0,1,Own,0,11671
59249,1,1,1,Own,0,11672
120094,0,1,1,Rent,11,11673
50626,1,1,1,Own,0,11674
65914,1,1,1,Own,3,11675
51003,1,1,0,Rent,0,11676
68559,1,0,1,Own,0,11677
50482,1,0,1,Own,0,11678
47814,0,1,0,Rent,10,11679
37159,0,1,0,Rent,10,11680
34672,1,1,1,Own,0,11681
103139,0,1,1,Own,8,11682
74359,1,1,0,Rent,0,11683
38195,0,1,1,Rent,0,11684
35575,1,1,0,Own,0,11685
65986,1,1,0,Rent,0,11686
66179,1,1,0,Rent,2,11687
30015,0,1,0,Rent,26,11688
39319,1,1,1,Rent,2,11689
36095,1,1,0,Own,0,11690
47994,1,1,0,Rent,8,11691
75916,1,1,1,Own,0,11692
35534,0,0,0,Own,0,11693
34968,0,0,0,Own,8,11694
44219,1,1,1,Own,3,11695
50562,1,1,1,Own,30,11696
96168,0,0,0,Own,0,11697
30015,1,1,0,Own,25,11698
35407,1,1,1,Rent,0,11699
46650,0,1,0,Own,10,11700
41003,1,1,1,Rent,0,11701
31996,0,1,1,Rent,0,11702
103763,1,1,1,Rent,18,11703
54391,1,1,1,Own,0,11704
49180,1,0,1,Own,0,11705
46823,0,1,1,Rent,0,11706
54587,1,1,1,Rent,0,11707
34007,1,1,0,Rent,0,11708
45336,0,0,1,Own,6,11709
71122,1,1,0,Rent,12,11710
31559,1,1,0,Rent,0,11711
45144,0,1,1,Own,0,11712
87198,1,1,0,Rent,4,11713
78906,1,1,1,Own,0,11714
43723,0,1,1,Own,0,11715
102640,1,1,1,Own,6,11716
41876,1,1,0,Rent,0,11717
35116,1,0,1,Rent,16,11718
33210,1,1,1,Own,0,11719
105631,0,1,1,Own,8,11720
41120,1,1,0,Own,1,11721
42061,1,1,1,Own,0,11722
48184,1,1,0,Own,0,11723
35577,0,1,1,Own,8,11724
33983,1,1,1,Own,19,11725
91333,1,0,0,Rent,11,11726
70937,1,0,1,Rent,11,11727
34405,0,1,1,Own,0,11728
74791,1,0,1,Own,8,11729
40571,1,1,0,Own,0,11730
38360,1,1,0,Rent,0,11731
33374,1,1,1,Own,0,11732
99852,1,1,1,Rent,0,11733
61658,1,0,1,Rent,0,11734
89627,0,1,1,Own,5,11735
96377,0,1,0,Own,0,11736
38795,0,0,1,Own,1,11737
42850,0,0,0,Own,14,11738
76503,1,1,1,Own,0,11739
62135,1,1,1,Own,20,11740
91043,1,0,1,Rent,9,11741
33046,1,0,1,Own,9,11742
65878,1,1,1,Own,26,11743
43503,1,1,1,Rent,0,11744
41001,1,1,0,Rent,8,11745
41415,1,0,1,Rent,5,11746
53417,1,1,1,Own,0,11747
38009,0,0,0,Rent,0,11748
49395,1,1,1,Own,7,11749
92519,0,0,1,Rent,0,11750
62386,1,1,0,Rent,11,11751
124993,1,1,0,Own,2,11752
53503,1,1,1,Rent,0,11753
78596,1,1,0,Own,10,11754
74888,0,1,0,Rent,15,11755
51709,0,1,1,Own,0,11756
110705,1,1,1,Rent,4,11757
38804,1,0,1,Rent,9,11758
74251,0,1,0,Rent,0,11759
30015,1,0,0,Rent,24,11760
39761,1,1,1,Own,6,11761
50159,0,1,1,Own,0,11762
64172,1,1,1,Own,20,11763
44292,1,1,1,Own,0,11764
37796,1,0,1,Own,1,11765
33452,1,1,1,Own,16,11766
50380,1,0,0,Own,0,11767
35886,1,1,0,Rent,0,11768
34970,1,1,1,Own,0,11769
65260,0,1,1,Own,0,11770
50927,1,1,0,Rent,10,11771
47775,1,1,1,Own,6,11772
73077,1,1,0,Rent,0,11773
54221,1,1,1,Rent,2,11774
51776,0,1,1,Rent,0,11775
72545,1,0,1,Own,0,11776
64529,1,1,1,Own,0,11777
40036,1,1,0,Rent,6,11778
32409,1,0,0,Own,22,11779
45011,1,1,0,Own,0,11780
73946,1,0,1,Rent,8,11781
52729,1,0,1,Own,7,11782
97564,1,1,0,Rent,0,11783
42154,0,1,1,Rent,1,11784
81901,1,0,0,Own,0,11785
43059,1,1,1,Rent,3,11786
101773,0,1,1,Own,0,11787
74266,1,1,0,Rent,6,11788
40468,1,1,1,Rent,0,11789
49665,1,1,0,Rent,0,11790
39806,1,1,0,Own,0,11791
114120,1,0,1,Rent,0,11792
105470,0,0,0,Rent,0,11793
51057,1,0,1,Own,0,11794
62630,0,1,1,Own,3,11795
65014,0,0,1,Rent,0,11796
77312,1,0,1,Own,0,11797
50061,0,1,0,Own,8,11798
37228,0,1,1,Own,0,11799
55946,1,1,1,Rent,0,11800
82852,1,1,0,Rent,1,11801
39412,1,1,1,Rent,11,11802
37646,1,1,1,Rent,0,11803
38919,1,1,1,Own,0,11804
41265,1,1,1,Own,0,11805
110293,1,0,1,Own,9,11806
92295,0,0,1,Rent,4,11807
118894,0,1,1,Rent,0,11808
35208,0,1,1,Rent,0,11809
35582,1,1,1,Own,0,11810
53082,1,0,0,Rent,0,11811
62028,0,0,0,Own,8,11812
40057,1,1,1,Own,12,11813
38758,1,0,0,Own,13,11814
61137,1,1,0,Rent,0,11815
53925,1,0,1,Own,0,11816
31274,1,0,0,Own,0,11817
45870,0,1,0,Own,0,11818
48798,1,1,0,Rent,8,11819
35867,1,1,1,Rent,0,11820
37307,1,1,0,Own,0,11821
56570,0,1,0,Own,0,11822
77239,0,0,0,Rent,0,11823
37497,1,1,0,Rent,15,11824
62063,1,1,0,Rent,5,11825
51112,0,1,1,Own,0,11826
66991,1,1,1,Own,0,11827
38621,0,1,1,Rent,0,11828
51368,0,0,1,Rent,2,11829
62393,1,1,0,Own,16,11830
32019,1,1,0,Own,8,11831
113543,1,0,0,Own,0,11832
102280,1,1,1,Own,0,11833
41183,1,1,1,Own,0,11834
63784,1,1,1,Own,4,11835
38721,1,1,0,Rent,8,11836
46078,0,0,1,Rent,6,11837
45066,0,1,0,Rent,10,11838
36637,1,1,0,Own,0,11839
86120,1,1,1,Own,0,11840
45896,1,0,1,Rent,0,11841
94414,0,1,1,Rent,0,11842
81348,1,0,0,Rent,11,11843
81562,1,0,1,Rent,13,11844
62267,1,0,1,Rent,11,11845
39978,0,1,1,Own,0,11846
41915,1,1,0,Rent,0,11847
59655,0,1,0,Own,0,11848
58092,1,0,0,Own,18,11849
33341,1,1,1,Own,7,11850
111138,1,0,1,Own,0,11851
36469,1,1,1,Own,13,11852
66170,0,1,1,Rent,0,11853
81342,0,1,1,Rent,3,11854
50355,1,1,1,Rent,4,11855
35414,1,1,1,Own,1,11856
61424,1,1,1,Own,5,11857
80352,0,1,0,Own,0,11858
48920,1,1,1,Own,2,11859
30015,1,0,1,Own,18,11860
32736,0,1,0,Rent,0,11861
62819,1,0,1,Rent,19,11862
33071,1,0,1,Own,0,11863
109398,1,0,0,Own,0,11864
95742,0,1,1,Rent,0,11865
39912,1,1,1,Rent,21,11866
49695,1,1,1,Own,1,11867
31915,1,1,1,Rent,0,11868
53664,1,0,0,Own,0,11869
79454,0,1,0,Own,0,11870
75755,1,1,1,Rent,0,11871
60356,1,1,0,Rent,0,11872
53802,1,1,1,Rent,0,11873
108372,0,1,1,Rent,10,11874
34806,1,1,1,Own,5,11875
32874,1,1,1,Own,0,11876
92201,0,0,1,Rent,0,11877
119642,1,1,0,Rent,0,11878
36836,0,0,0,Rent,0,11879
36389,0,1,1,Rent,7,11880
31575,1,0,0,Rent,0,11881
119172,1,1,1,Own,0,11882
43363,1,1,1,Own,0,11883
41756,1,1,1,Rent,0,11884
57299,0,1,0,Rent,4,11885
40771,1,1,1,Rent,4,11886
62949,0,1,1,Own,0,11887
60847,1,1,1,Rent,3,11888
59855,0,1,1,Own,2,11889
73683,1,0,1,Rent,2,11890
35135,0,1,1,Rent,13,11891
63624,1,1,0,Own,4,11892
48318,0,1,1,Own,4,11893
59343,1,0,0,Rent,20,11894
52564,1,0,0,Own,1,11895
49068,0,0,1,Rent,1,11896
69250,1,1,1,Own,0,11897
73176,1,1,1,Own,2,11898
83169,1,1,1,Rent,13,11899
85377,1,1,0,Own,7,11900
79422,1,1,1,Own,0,11901
77733,1,1,1,Rent,5,11902
82453,1,1,0,Rent,0,11903
43551,1,1,1,Own,13,11904
41581,0,1,1,Rent,0,11905
71063,1,0,1,Own,0,11906
49630,0,0,1,Own,0,11907
33763,0,1,0,Own,0,11908
39424,1,0,0,Own,0,11909
89258,1,0,0,Own,0,11910
30944,1,1,1,Rent,1,11911
72570,0,0,0,Own,16,11912
45451,1,0,1,Own,0,11913
33174,1,1,1,Own,3,11914
57952,1,1,1,Own,0,11915
40192,1,1,1,Own,19,11916
54779,1,1,1,Rent,0,11917
96144,1,1,1,Own,0,11918
71230,1,0,0,Rent,0,11919
122803,0,1,1,Own,0,11920
85617,1,1,0,Own,0,11921
39093,1,1,1,Rent,0,11922
45379,0,1,1,Rent,3,11923
105549,0,1,0,Own,0,11924
34308,1,1,1,Rent,0,11925
93863,1,1,0,Own,0,11926
46806,1,1,1,Own,13,11927
117925,1,1,1,Rent,0,11928
57882,0,1,1,Rent,0,11929
70908,1,1,0,Rent,0,11930
47968,1,1,1,Own,0,11931
60800,0,1,1,Own,3,11932
30015,0,1,0,Rent,12,11933
54069,1,1,1,Own,6,11934
64552,1,1,1,Rent,4,11935
87469,1,0,1,Own,1,11936
38568,1,1,0,Own,0,11937
34279,1,0,0,Rent,0,11938
102937,1,0,0,Own,9,11939
101747,1,1,1,Own,14,11940
90119,1,0,0,Rent,0,11941
35504,0,1,1,Rent,14,11942
44609,1,1,1,Own,0,11943
74645,0,1,1,Rent,0,11944
60804,0,1,0,Rent,0,11945
106494,1,1,1,Rent,13,11946
33051,1,1,0,Rent,19,11947
41799,1,1,1,Own,16,11948
44443,0,0,0,Rent,0,11949
77462,1,1,1,Own,20,11950
100514,1,1,1,Own,3,11951
116535,1,1,1,Own,14,11952
33944,0,1,0,Own,0,11953
59455,1,1,1,Rent,14,11954
60890,0,1,1,Rent,12,11955
40278,0,1,1,Own,11,11956
46757,1,1,0,Rent,0,11957
43957,1,1,0,Own,6,11958
30015,0,0,0,Rent,4,11959
36297,1,1,0,Own,0,11960
61224,1,0,1,Own,1,11961
41309,1,0,0,Rent,0,11962
52972,0,0,1,Own,2,11963
111148,1,1,0,Own,20,11964
37429,1,1,1,Own,0,11965
99430,1,1,0,Rent,12,11966
104409,1,1,1,Rent,0,11967
111795,1,1,0,Own,0,11968
54696,1,1,1,Rent,0,11969
42476,0,1,1,Rent,0,11970
32390,0,0,0,Rent,0,11971
66511,0,1,0,Own,8,11972
112341,1,0,1,Own,0,11973
41952,1,0,1,Own,0,11974
71016,1,1,1,Own,0,11975
84182,0,1,0,Own,0,11976
31428,0,1,0,Rent,0,11977
61852,1,1,0,Rent,0,11978
38522,1,0,1,Own,5,11979
92762,1,1,0,Own,0,11980
49788,0,1,0,Rent,0,11981
30352,0,1,1,Own,7,11982
41466,1,1,1,Own,0,11983
37563,1,0,1,Rent,6,11984
59738,1,1,1,Rent,0,11985
34927,1,0,1,Own,0,11986
46748,0,0,0,Rent,0,11987
112127,0,0,1,Rent,0,11988
54818,1,1,1,Own,0,11989
65532,1,1,1,Rent,0,11990
63857,1,1,1,Own,11,11991
46584,1,1,0,Rent,0,11992
67747,1,1,0,Own,0,11993
48401,0,1,0,Own,0,11994
83787,0,1,1,Rent,0,11995
78646,1,1,1,Own,4,11996
94029,1,0,1,Rent,0,11997
73950,1,0,0,Rent,19,11998
40529,0,1,0,Own,0,11999
36479,1,1,0,Own,13,12000
47329,1,0,0,Rent,7,12001
34557,1,0,1,Own,0,12002
56278,0,0,0,Rent,0,12003
49576,1,0,0,Own,0,12004
57294,1,0,1,Rent,0,12005
32486,1,1,1,Own,0,12006
41566,1,1,0,Own,11,12007
31852,1,0,0,Rent,0,12008
46520,1,1,0,Own,0,12009
33031,0,1,1,Rent,1,12010
92859,0,1,1,Rent,15,12011
40413,1,1,1,Rent,0,12012
38721,1,0,1,Own,16,12013
89006,1,1,1,Own,1,12014
69105,1,1,0,Rent,5,12015
108268,1,1,0,Own,0,12016
98532,1,1,1,Rent,0,12017
36577,0,1,0,Rent,0,12018
45882,1,0,0,Own,0,12019
59790,1,0,1,Own,0,12020
36986,1,1,1,Rent,6,12021
57589,0,1,0,Rent,6,12022
45491,1,1,1,Rent,0,12023
50223,0,1,1,Own,0,12024
47478,1,1,1,Own,0,12025
64692,1,1,0,Own,0,12026
33100,0,1,1,Own,1,12027
98320,1,0,0,Rent,0,12028
123365,1,1,1,Own,3,12029
53387,1,1,0,Own,20,12030
56716,1,1,1,Rent,0,12031
80270,0,1,1,Rent,0,12032
57552,1,0,1,Own,6,12033
61733,0,1,1,Rent,18,12034
46425,1,0,0,Rent,0,12035
39903,0,1,1,Rent,8,12036
99294,0,1,1,Rent,3,12037
65456,1,0,0,Own,0,12038
33338,1,1,1,Own,0,12039
42318,0,1,1,Own,11,12040
65188,1,1,0,Rent,0,12041
43995,0,1,1,Rent,0,12042
70323,0,1,1,Rent,0,12043
109126,1,1,1,Rent,2,12044
124993,1,1,0,Rent,12,12045
71141,1,0,1,Own,0,12046
41781,1,0,0,Rent,0,12047
67173,1,1,0,Rent,7,12048
44288,0,1,0,Rent,0,12049
102384,1,1,1,Own,0,12050
33690,1,1,0,Own,3,12051
61879,1,1,0,Own,0,12052
73322,1,0,0,Own,10,12053
55563,1,1,1,Rent,0,12054
33103,1,1,0,Rent,0,12055
77998,1,1,0,Rent,4,12056
42224,1,0,1,Own,16,12057
39870,0,1,1,Rent,0,12058
31936,1,0,1,Own,0,12059
35560,0,1,0,Own,0,12060
38347,0,1,1,Own,0,12061
34868,1,1,1,Rent,4,12062
43431,0,1,1,Rent,0,12063
120172,0,1,0,Own,3,12064
79871,1,1,0,Rent,9,12065
52608,1,1,0,Rent,0,12066
47850,1,1,1,Own,3,12067
37640,1,1,1,Own,0,12068
41969,1,0,0,Own,0,12069
41760,1,1,0,Own,10,12070
45367,0,1,0,Rent,0,12071
35623,0,1,0,Rent,0,12072
49179,1,1,0,Own,3,12073
95812,0,1,1,Own,14,12074
39187,1,1,0,Own,0,12075
46341,0,1,1,Rent,0,12076
50423,1,1,0,Own,0,12077
71331,0,1,1,Own,0,12078
68770,0,0,1,Rent,0,12079
86482,1,0,1,Rent,0,12080
46829,1,1,0,Own,8,12081
70598,1,1,0,Own,2,12082
31452,1,1,0,Own,0,12083
41815,1,0,1,Own,0,12084
32373,1,0,0,Rent,7,12085
41499,1,1,0,Rent,14,12086
41734,1,0,1,Own,0,12087
30737,1,0,1,Rent,0,12088
53015,0,0,1,Rent,4,12089
57146,1,1,1,Rent,0,12090
46723,0,1,1,Rent,0,12091
104791,1,1,0,Rent,15,12092
60534,0,1,0,Rent,7,12093
83397,0,1,1,Rent,0,12094
67469,0,1,0,Rent,0,12095
56830,1,1,1,Own,0,12096
106666,1,1,0,Own,22,12097
49840,1,1,1,Own,5,12098
56083,1,1,0,Own,0,12099
41988,1,0,0,Own,0,12100
55042,0,0,0,Rent,1,12101
97672,0,1,1,Own,3,12102
97972,1,1,0,Rent,0,12103
37398,0,1,1,Own,12,12104
89588,1,1,1,Own,0,12105
30015,1,0,0,Rent,12,12106
63689,1,0,0,Rent,0,12107
39698,1,1,1,Rent,0,12108
84302,1,1,1,Own,21,12109
114486,1,1,1,Own,4,12110
46251,1,1,1,Own,0,12111
63511,1,1,1,Rent,0,12112
86417,1,0,1,Own,10,12113
34078,1,1,0,Own,4,12114
59954,1,1,0,Rent,0,12115
78147,1,1,1,Rent,11,12116
36927,1,0,1,Rent,4,12117
112893,1,1,1,Own,5,12118
108491,1,1,0,Own,0,12119
49109,1,1,1,Rent,18,12120
50176,1,1,0,Rent,2,12121
31741,1,1,1,Rent,0,12122
102739,1,1,1,Rent,8,12123
37784,1,1,0,Rent,0,12124
55816,1,1,1,Rent,0,12125
60206,1,1,0,Rent,8,12126
68276,0,0,0,Own,0,12127
54385,0,1,1,Own,0,12128
76863,0,0,0,Own,0,12129
49996,0,1,1,Rent,0,12130
35772,1,0,0,Own,0,12131
108536,0,0,0,Own,0,12132
42844,0,1,1,Rent,4,12133
41396,1,1,1,Rent,0,12134
91658,1,1,0,Rent,0,12135
101270,1,0,0,Own,17,12136
117108,0,1,1,Own,0,12137
48061,0,0,0,Rent,0,12138
39897,1,1,1,Own,0,12139
62777,1,0,1,Own,3,12140
68143,1,1,1,Own,1,12141
66554,0,1,0,Own,0,12142
75539,1,1,0,Own,0,12143
42985,1,1,1,Own,0,12144
38248,1,1,0,Own,0,12145
43887,1,1,0,Own,9,12146
79524,0,1,0,Rent,10,12147
37212,0,0,0,Own,0,12148
49717,1,1,1,Own,0,12149
34627,1,1,1,Own,2,12150
42791,1,1,1,Own,0,12151
110797,1,1,1,Own,8,12152
76132,1,1,1,Own,0,12153
117399,1,1,1,Rent,8,12154
39997,0,1,1,Own,0,12155
38116,1,1,1,Own,12,12156
48910,1,0,1,Rent,0,12157
44641,1,0,1,Rent,5,12158
105894,1,1,0,Own,18,12159
104606,1,0,1,Rent,0,12160
66241,1,1,0,Own,0,12161
113697,0,1,0,Own,2,12162
85755,1,0,1,Own,3,12163
88176,1,1,0,Rent,7,12164
34436,0,0,0,Rent,0,12165
68301,0,0,0,Own,9,12166
34863,1,1,0,Own,3,12167
38944,0,1,0,Rent,0,12168
72118,0,0,0,Own,0,12169
33234,0,0,1,Own,10,12170
54653,0,1,1,Own,0,12171
49561,0,0,0,Own,9,12172
40835,1,1,1,Own,10,12173
112333,1,0,1,Own,11,12174
30821,0,1,1,Rent,8,12175
72047,0,1,0,Own,0,12176
68929,1,1,1,Own,8,12177
105336,1,1,0,Own,0,12178
77835,1,0,1,Rent,18,12179
88882,1,1,1,Own,0,12180
37552,0,1,0,Rent,0,12181
53564,1,1,1,Rent,15,12182
54359,0,1,1,Rent,0,12183
32340,0,0,1,Own,0,12184
45642,1,1,1,Own,0,12185
30015,0,1,0,Own,19,12186
86163,1,1,0,Rent,0,12187
78463,1,1,1,Own,0,12188
124993,1,0,1,Own,7,12189
123606,1,1,1,Own,0,12190
39343,0,1,1,Rent,9,12191
42227,1,1,1,Rent,21,12192
30082,0,1,0,Own,18,12193
38898,1,1,1,Own,6,12194
91709,0,1,1,Own,0,12195
53571,1,0,0,Rent,1,12196
30231,1,1,1,Rent,13,12197
48782,0,1,1,Rent,20,12198
119430,1,1,1,Rent,3,12199
55174,0,0,1,Own,0,12200
31667,1,1,0,Own,7,12201
115974,0,1,1,Rent,0,12202
42372,1,0,1,Rent,1,12203
35082,0,1,1,Own,0,12204
82562,1,1,0,Rent,0,12205
41595,1,1,1,Own,12,12206
87268,0,0,1,Own,0,12207
91573,1,0,0,Own,1,12208
41681,1,0,0,Own,12,12209
55467,0,1,0,Own,2,12210
50536,0,1,1,Own,20,12211
46455,0,1,0,Rent,0,12212
40518,1,1,1,Rent,9,12213
59954,1,1,1,Own,0,12214
37138,1,1,0,Rent,0,12215
74760,1,1,1,Rent,0,12216
41460,1,1,1,Rent,0,12217
53077,0,1,1,Rent,6,12218
71470,1,1,1,Rent,0,12219
121744,1,1,1,Own,0,12220
82217,0,1,0,Own,12,12221
93374,0,1,1,Own,1,12222
56572,1,1,1,Own,0,12223
32778,1,1,1,Own,0,12224
44462,0,1,1,Rent,5,12225
62164,0,1,0,Own,1,12226
68850,1,0,0,Rent,0,12227
92625,1,1,1,Rent,0,12228
98885,1,1,1,Rent,14,12229
39278,0,1,0,Rent,7,12230
58681,0,1,1,Own,1,12231
79941,1,1,1,Own,2,12232
36601,0,0,1,Own,0,12233
52153,1,1,0,Own,0,12234
38342,1,0,1,Own,3,12235
30852,1,0,1,Own,0,12236
51300,1,1,0,Own,0,12237
51785,1,1,1,Own,0,12238
44019,1,1,1,Own,14,12239
62566,0,0,1,Rent,22,12240
52968,1,1,1,Rent,0,12241
32759,1,1,0,Own,0,12242
39753,1,1,0,Own,0,12243
70640,1,0,0,Rent,12,12244
37409,1,0,1,Own,4,12245
65804,1,1,0,Own,6,12246
47245,1,0,0,Own,5,12247
38007,1,1,0,Own,2,12248
80477,0,1,1,Own,0,12249
49437,1,0,1,Own,1,12250
83395,1,0,1,Own,2,12251
61768,1,1,1,Rent,5,12252
46513,1,0,1,Own,0,12253
64609,1,1,1,Rent,0,12254
51790,0,1,1,Own,9,12255
85459,0,1,1,Rent,0,12256
36214,1,0,1,Rent,9,12257
39045,0,1,1,Own,0,12258
33784,0,0,0,Rent,8,12259
35355,1,1,1,Own,9,12260
85329,1,1,1,Own,12,12261
32325,0,1,1,Own,0,12262
122798,0,0,1,Own,3,12263
84180,0,1,0,Own,4,12264
63386,0,1,0,Own,0,12265
124993,1,0,0,Own,15,12266
43461,1,1,1,Own,1,12267
54034,1,0,1,Rent,0,12268
52641,1,1,1,Own,9,12269
66909,1,1,1,Rent,12,12270
45556,1,1,1,Rent,4,12271
45606,1,0,1,Rent,0,12272
30015,0,1,0,Own,27,12273
39010,1,1,1,Rent,0,12274
70354,1,0,1,Rent,0,12275
63631,0,1,1,Own,0,12276
105011,1,1,1,Rent,0,12277
70202,1,1,1,Rent,11,12278
33773,1,0,1,Own,0,12279
81791,0,1,1,Own,0,12280
112458,1,1,1,Own,0,12281
37254,0,1,1,Rent,9,12282
34014,0,0,0,Rent,0,12283
30464,1,1,0,Own,13,12284
71934,1,0,1,Rent,10,12285
35052,1,1,1,Rent,0,12286
61313,1,1,0,Rent,0,12287
39337,1,0,0,Own,0,12288
42269,1,1,1,Own,12,12289
61678,1,1,1,Rent,11,12290
60852,0,0,0,Rent,8,12291
103168,1,1,0,Own,0,12292
39827,0,0,1,Own,0,12293
33451,1,1,1,Rent,19,12294
84306,1,1,1,Own,0,12295
39001,1,1,0,Own,9,12296
124993,0,1,1,Rent,5,12297
48629,1,1,0,Own,0,12298
36276,1,0,1,Own,3,12299
91860,0,1,0,Rent,4,12300
84645,1,1,1,Rent,2,12301
60335,0,1,1,Own,1,12302
87267,1,1,1,Rent,0,12303
43215,1,1,1,Own,0,12304
75425,0,0,1,Own,3,12305
32778,0,0,1,Rent,4,12306
63598,1,1,0,Own,11,12307
53296,0,0,0,Own,0,12308
91067,1,1,0,Rent,0,12309
104797,1,0,1,Own,7,12310
62857,1,0,1,Own,0,12311
36193,0,1,1,Own,1,12312
31853,1,1,0,Own,3,12313
50089,1,1,1,Own,0,12314
35534,1,0,0,Own,9,12315
47491,1,1,0,Own,8,12316
66403,1,1,1,Rent,2,12317
56606,1,1,0,Rent,0,12318
42008,0,0,0,Rent,1,12319
66032,0,1,0,Rent,11,12320
45367,1,0,1,Own,5,12321
31952,1,0,0,Own,0,12322
43387,0,0,1,Own,0,12323
33844,1,1,1,Rent,22,12324
57358,1,0,0,Own,6,12325
82455,0,1,1,Own,10,12326
61170,1,1,0,Own,11,12327
75417,1,0,1,Own,0,12328
101355,1,1,0,Rent,0,12329
31733,1,1,1,Rent,10,12330
88703,0,1,1,Own,0,12331
50596,0,1,0,Own,0,12332
92941,1,1,1,Rent,0,12333
70357,0,0,0,Own,0,12334
45348,0,1,0,Rent,6,12335
61573,1,1,0,Rent,0,12336
40621,0,0,1,Rent,0,12337
31153,1,1,1,Own,12,12338
119438,1,1,0,Own,9,12339
92804,0,1,0,Rent,11,12340
119798,1,1,1,Own,0,12341
33413,0,1,1,Rent,0,12342
49541,1,0,1,Own,0,12343
91661,1,1,1,Rent,0,12344
71602,0,1,0,Own,2,12345
78346,1,1,1,Own,11,12346
60608,0,1,1,Own,8,12347
31919,1,0,0,Rent,0,12348
32261,1,1,0,Own,8,12349
33407,0,1,1,Own,0,12350
73482,0,0,1,Own,0,12351
50405,1,0,0,Own,2,12352
67695,0,1,0,Own,19,12353
37964,1,1,1,Own,0,12354
53190,1,1,0,Own,0,12355
34771,1,1,0,Own,0,12356
55502,1,1,1,Own,0,12357
35500,1,1,1,Rent,0,12358
42131,1,1,1,Own,5,12359
36047,1,1,0,Rent,0,12360
93123,0,0,0,Own,7,12361
50285,1,0,1,Rent,0,12362
35199,1,0,1,Rent,8,12363
32312,0,0,1,Rent,0,12364
72675,1,0,1,Rent,25,12365
43337,1,1,1,Rent,0,12366
58896,0,0,0,Rent,0,12367
34505,0,1,0,Rent,17,12368
57271,0,0,0,Rent,0,12369
40565,0,1,0,Rent,0,12370
33986,0,1,1,Rent,0,12371
55894,0,0,1,Rent,0,12372
100465,1,1,0,Own,0,12373
66612,1,1,1,Own,17,12374
66802,1,1,1,Rent,0,12375
42480,0,1,0,Rent,0,12376
39938,0,0,1,Rent,0,12377
38038,1,1,1,Rent,15,12378
63308,1,0,1,Rent,0,12379
37124,0,1,1,Own,7,12380
74132,1,1,1,Rent,0,12381
68578,1,0,1,Rent,2,12382
53473,1,1,1,Rent,7,12383
38551,1,1,1,Own,0,12384
124993,0,1,1,Own,1,12385
52575,1,0,0,Own,7,12386
53387,0,0,0,Rent,0,12387
63144,1,1,1,Rent,7,12388
124993,0,0,1,Own,1,12389
63080,1,0,1,Own,8,12390
73247,1,1,0,Rent,4,12391
93818,1,0,1,Own,7,12392
99284,1,1,0,Rent,1,12393
43919,0,0,1,Rent,4,12394
31909,1,1,0,Rent,2,12395
76415,0,0,0,Own,10,12396
45939,0,1,1,Rent,5,12397
101834,1,1,0,Rent,0,12398
77067,1,0,1,Own,0,12399
64179,0,0,1,Own,0,12400
63956,1,1,1,Own,5,12401
68188,1,0,0,Rent,2,12402
90067,0,0,1,Own,18,12403
44790,0,1,1,Rent,0,12404
62521,1,1,1,Own,0,12405
43148,1,1,0,Own,0,12406
43399,1,0,0,Own,0,12407
54674,0,1,0,Rent,0,12408
110455,1,1,1,Own,0,12409
102643,1,1,1,Own,0,12410
59004,1,0,0,Own,0,12411
99682,1,1,1,Rent,0,12412
66640,1,1,1,Own,1,12413
56233,1,1,1,Own,2,12414
67518,0,1,0,Own,11,12415
124993,1,0,0,Rent,19,12416
58858,1,1,0,Rent,0,12417
36016,0,1,1,Own,1,12418
59038,1,1,1,Rent,19,12419
73855,1,0,1,Own,13,12420
71735,0,0,0,Own,12,12421
31283,1,0,0,Own,0,12422
56888,0,1,0,Own,0,12423
39915,1,1,1,Own,10,12424
57496,1,1,0,Rent,0,12425
124993,1,1,0,Own,17,12426
36919,1,1,1,Own,2,12427
56556,1,0,1,Rent,4,12428
77888,1,1,0,Own,23,12429
104254,1,0,1,Own,10,12430
41306,1,1,1,Own,0,12431
63773,0,1,0,Own,1,12432
35015,1,1,1,Rent,0,12433
37614,0,1,1,Own,8,12434
51225,1,0,1,Own,1,12435
40410,1,1,0,Rent,0,12436
58195,1,0,1,Own,0,12437
41731,0,1,0,Own,0,12438
54808,0,1,0,Rent,9,12439
52593,1,0,0,Own,11,12440
46527,1,1,1,Own,0,12441
42149,1,1,0,Own,16,12442
86473,1,0,1,Own,0,12443
79259,1,1,0,Rent,0,12444
64686,0,1,1,Rent,10,12445
32312,1,1,1,Own,0,12446
32767,0,1,1,Own,0,12447
40037,1,1,0,Own,8,12448
31884,1,1,1,Rent,0,12449
84000,1,1,0,Rent,12,12450
46379,0,1,1,Own,9,12451
48615,1,0,0,Rent,0,12452
38157,1,0,0,Own,17,12453
40691,1,1,1,Rent,17,12454
36425,0,1,0,Rent,0,12455
70647,1,0,0,Own,1,12456
52333,1,1,1,Own,0,12457
