vehicle_made_year,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,vehicle_mileage,vehicle_key
2025,Large,62398.34084,black,4668.320065,63497,16001
2017,Large,15000,blue,29926.95851,83208,16002
2023,Large,15000,black,26183.47337,75798,16003
2022,Large,15000,other,26682.75386,22988,16004
2025,Compact,23673.7361,other,8645.539568,66372,16005
2023,Medium,23103.32894,blue,18490.54297,114835,16006
2027,Compact,38471.07566,red,15012.24118,68279,16007
2015,Compact,15000,silver,18049.7745,77377,16008
2023,Compact,15000,blue,45548.14662,95852,16009
2019,Large,48167.21318,black,22881.03354,88744,16010
2027,Large,24386.91783,black,18859.58729,61320,16011
2021,Medium,21161.24024,red,22086.44797,118756,16012
2015,Medium,15000,silver,11824.94018,74677,16013
2024,Large,15000,red,14955.03272,115454,16014
2024,Large,20782.64591,blue,58963.13853,97803,16015
2026,Large,15000,blue,67682.79219,108448,16016
2023,Compact,45784.56872,red,11192.46153,26628,16017
2016,Medium,67221.27369,white,29753.09213,105099,16018
2024,Medium,21649.00032,red,10286.71111,126370,16019
2022,Medium,15000,gray,14192.78995,47135,16020
2022,Compact,15000,silver,20525.02885,72282,16021
2019,Medium,15000,blue,16027.17012,53076,16022
2022,Compact,43408.91064,silver,38878.97222,43640,16023
2026,Compact,45796.61815,silver,39851.03176,92594,16024
2023,Large,15000,white,29784.28413,49011,16025
2008,Medium,15000,black,26031.83629,68247,16026
2023,Large,34173.96588,red,16761.95119,161248,16027
2020,Compact,15000,white,60315.6427,61837,16028
2025,Medium,15000,black,40855.52546,82115,16029
2026,Medium,30176.01714,white,20155.5715,89055,16030
2025,Large,15000,other,31370.93036,99197,16031
2026,Medium,15000,white,26926.31673,55726,16032
2027,Compact,15000,red,36564.79147,94871,16033
2019,Compact,25701.83184,gray,24961.83431,60483,16034
2017,Compact,50329.27806,silver,15284.39939,85132,16035
2024,Medium,25328.75584,silver,21443.38611,95437,16036
2019,Medium,78657.54139,other,5452.482312,117683,16037
2026,Large,15000,blue,45828.37248,136934,16038
2023,Compact,20428.18887,white,24475.97133,106234,16039
2023,Large,15000,black,33477.19052,92133,16040
2022,Compact,15000,white,3434.123912,125741,16041
2023,Medium,61576.60704,other,6224.618643,103622,16042
2024,Medium,32939.57697,blue,13346.63475,79738,16043
2025,Medium,15000,red,20886.19772,50225,16044
2024,Medium,15000,black,20769.52791,125367,16045
2023,Large,50280.19271,gray,17596.31654,105083,16046
2022,Medium,39788.54296,white,10061.61764,105242,16047
2018,Medium,26531.3394,white,19919.05487,125844,16048
2023,Medium,15000,gray,17069.92277,51375,16049
2022,Medium,74509.68729,black,20786.19326,160290,16050
2022,Compact,15000,white,24190.77682,87700,16051
2027,Compact,16226.6001,other,11350.07426,41520,16052
2026,Medium,15000,red,13450.67263,78176,16053
2019,Large,25870.3703,black,45442.53846,120203,16054
2026,Compact,15000,silver,16622.08456,99439,16055
2027,Large,15000,blue,14097.50448,146864,16056
2024,Large,15000,blue,9367.154893,59318,16057
2018,Compact,37783.78585,white,39447.27529,151050,16058
2023,Compact,15000,silver,35887.85141,70889,16059
2015,Medium,15000,white,23447.83421,75573,16060
2023,Large,53641.07893,blue,38835.00162,75559,16061
2024,Medium,15000,other,32046.3391,114631,16062
2012,Medium,15000,blue,13082.09632,96372,16063
2022,Medium,56994.86842,gray,44225.71534,65389,16064
2023,Medium,17658.17988,blue,10764.29135,106885,16065
2026,Large,15000,white,24566.01198,93158,16066
2018,Medium,65377.74954,red,15111.83413,54979,16067
2027,Large,61064.79718,red,24095.79166,126813,16068
2024,Medium,15453.13235,red,19378.46467,150361,16069
2017,Medium,15000,other,19166.27808,62928,16070
2024,Compact,35135.47798,red,49278.72182,95361,16071
2025,Medium,15000,red,14921.70383,9098,16072
2026,Compact,20291.9451,silver,48951.05569,163663,16073
2008,Compact,57257.10987,black,23470.4969,53419,16074
2021,Compact,15000,silver,33261.74537,41432,16075
2026,Compact,120248.2852,other,18716.21002,66416,16076
2018,Medium,31005.55297,gray,35089.12504,111215,16077
2023,Medium,16740.40378,gray,35801.64255,43626,16078
2024,Compact,87342.37615,gray,24623.43457,45744,16079
2024,Large,41875.32581,black,13564.13059,76976,16080
2024,Large,94867.30404,other,16409.57207,117112,16081
2025,Compact,35217.61011,white,50507.96706,111425,16082
2026,Compact,24722.90681,gray,15581.47463,108315,16083
2011,Large,23519.22401,other,42830.6669,47588,16084
2026,Medium,15000,blue,11746.31458,126558,16085
2022,Large,15000,silver,15815.72097,35727,16086
2015,Medium,32375.77585,blue,13645.80557,31867,16087
2026,Medium,15000,silver,18967.33719,72683,16088
2025,Large,15000,silver,11998.46772,8912,16089
2024,Medium,53731.50737,other,21851.77287,99801,16090
2019,Compact,81355.76167,blue,12722.74586,119632,16091
2025,Large,61159.16675,black,20431.95713,81028,16092
2022,Large,20201.1516,blue,35390.50774,98822,16093
2027,Large,15000,red,13670.22796,98757,16094
2027,Medium,15000,black,25356.33114,72448,16095
2019,Compact,45320.78208,white,28923.81366,116372,16096
2025,Large,16789.18623,blue,19570.24696,86941,16097
2019,Compact,23400.67951,blue,13353.69256,81223,16098
2021,Compact,15000,gray,36218.26668,100615,16099
2024,Compact,15000,white,36127.06498,57411,16100
2021,Medium,15000,red,26672.1738,54596,16101
2022,Large,15000,other,77975.40343,72222,16102
2022,Medium,15000,gray,13241.96471,76022,16103
2024,Medium,15000,silver,10564.93521,67003,16104
2024,Medium,71678.10132,other,16997.96025,125031,16105
2022,Large,15000,other,40030.5867,122460,16106
2018,Medium,25528.87627,black,21565.49485,105332,16107
2022,Compact,15000,white,24726.68183,111248,16108
2027,Compact,43877.43543,blue,55684.29816,57558,16109
2023,Large,15000,gray,26168.03073,62723,16110
2022,Compact,15000,black,13557.3339,83805,16111
2025,Large,34404.12318,gray,14446.22003,64801,16112
2019,Medium,40493.75752,blue,36650.47013,48894,16113
2023,Compact,15000,silver,33242.78089,84193,16114
2022,Compact,15000,white,17003.82253,106381,16115
2013,Medium,15000,black,22983.54389,95420,16116
2022,Large,44223.06497,white,35134.26327,55262,16117
2024,Compact,25411.07416,blue,8720.704691,126444,16118
2024,Large,46470.99729,silver,19675.02677,82111,16119
2021,Medium,15000,gray,39816.53355,74839,16120
2026,Large,15000,white,35272.8554,63677,16121
2022,Large,19979.49969,red,17688.69304,93786,16122
2023,Compact,76046.8763,blue,34020.10146,95508,16123
2021,Medium,15000,silver,19244.66249,50793,16124
2013,Compact,15000,black,14698.22457,88418,16125
2012,Medium,33081.95193,black,13835.16952,73748,16126
2023,Compact,39568.94555,black,5074.884288,104716,16127
2022,Compact,15000,white,18878.48895,92930,16128
2022,Compact,15000,red,20109.68766,90935,16129
2022,Compact,15000,red,13271.7966,54994,16130
2011,Compact,15000,gray,21923.09337,69626,16131
2026,Compact,15000,gray,24827.07266,53247,16132
2027,Large,47189.52192,other,27055.00473,60983,16133
2019,Large,46204.13948,white,16199.09178,85849,16134
2026,Medium,55778.29751,black,36500.70355,116191,16135
2022,Compact,41742.92874,black,7274.830527,47227,16136
2023,Medium,67803.08663,white,25275.39395,83095,16137
2020,Medium,15000,gray,19335.19597,62159,16138
2023,Medium,36457.07488,gray,12779.51705,116196,16139
2027,Large,20409.06859,black,28217.79097,113834,16140
2022,Medium,15000,other,5638.566507,126957,16141
2018,Compact,71534.65744,red,28699.249,114347,16142
2022,Medium,28774.73849,gray,53646.72802,2860,16143
2019,Medium,15000,white,9417.515235,122228,16144
2023,Compact,15000,silver,35068.91184,120369,16145
2014,Medium,15046.40316,silver,15416.79962,87324,16146
2027,Medium,37563.37453,black,10985.29809,100621,16147
2022,Medium,15000,white,38264.90461,32337,16148
2022,Large,15000,other,14021.51265,55438,16149
2022,Medium,34289.83969,black,12136.71809,85560,16150
2023,Compact,15000,silver,8570.176804,92844,16151
2024,Compact,32572.06868,other,16251.32372,71533,16152
2025,Large,88264.09372,silver,3432.188682,33979,16153
2023,Large,15000,blue,23169.54516,71606,16154
2025,Large,15000,black,8526.156283,81836,16155
2022,Large,15000,black,46669.57798,73928,16156
2025,Medium,61253.99135,gray,7485.730254,67219,16157
2021,Large,32846.78402,red,20077.65608,56967,16158
2022,Large,55837.92212,gray,27824.62176,76615,16159
2014,Large,30261.21612,blue,42701.01709,84566,16160
2021,Large,15000,black,29480.9716,85029,16161
2025,Large,15000,white,14493.72971,85307,16162
2026,Medium,66909.58256,blue,13561.47183,111085,16163
2024,Large,62631.25034,black,16295.34324,88396,16164
2026,Medium,15000,white,23339.57288,91886,16165
2015,Large,30407.06571,red,8770.928699,55833,16166
2013,Large,15000,blue,17272.60599,61778,16167
2024,Compact,30827.89153,white,23410.57265,78587,16168
2013,Compact,15000,white,24057.34357,93490,16169
2023,Medium,51235.66364,silver,25097.43278,84374,16170
2024,Large,15000,other,46335.92947,121291,16171
2024,Medium,67268.11563,gray,9928.29482,86395,16172
2023,Compact,32725.00152,gray,40395.11622,112936,16173
2020,Medium,33632.03892,gray,16506.17273,122654,16174
2024,Compact,38593.92845,other,24836.13452,113784,16175
2026,Compact,15000,white,30338.61197,133246,16176
2027,Compact,15000,silver,29050.69686,81632,16177
2023,Medium,15000,white,35174.11663,93085,16178
2025,Large,67626.17629,gray,15030.22475,146480,16179
2023,Medium,38204.44045,other,11195.51979,123478,16180
2027,Compact,23460.50213,red,10182.91809,41625,16181
2026,Large,44344.35606,gray,16368.30764,98674,16182
2024,Large,15000,white,17766.76321,47911,16183
2024,Medium,49664.37965,red,13981.88631,82298,16184
2024,Compact,37525.02777,gray,13466.61391,106548,16185
2027,Compact,15000,other,31020.54683,34678,16186
2014,Large,15000,white,17740.51465,47082,16187
2027,Compact,15000,gray,9397.073411,71123,16188
2026,Compact,15000,red,18090.51213,123629,16189
2025,Compact,15000,gray,24291.74912,136680,16190
2014,Compact,15000,white,38078.57767,116062,16191
2022,Compact,52388.44518,blue,11087.82616,84830,16192
2021,Large,17651.54689,white,21765.78803,71113,16193
2023,Compact,19287.44477,black,12203.81701,106443,16194
2017,Medium,67391.14629,silver,15812.63809,102589,16195
2019,Medium,15000,blue,12502.2275,147331,16196
2025,Compact,23430.36062,blue,32220.28882,79237,16197
2021,Compact,40814.40314,red,5955.137187,97226,16198
2019,Large,59736.93031,silver,30852.59874,99688,16199
2024,Medium,15000,blue,26409.14233,44796,16200
2023,Large,15000,red,25592.04043,35431,16201
2027,Large,15000,white,21717.1991,89882,16202
2025,Medium,22709.11467,red,10045.4243,73111,16203
2023,Compact,22365.68508,gray,16686.85588,82912,16204
2026,Compact,15000,blue,15215.11128,72534,16205
2023,Large,22250.3804,white,11774.77863,129371,16206
2012,Large,27038.17235,blue,21271.45253,103213,16207
2022,Large,45910.56668,silver,23544.43298,99587,16208
2018,Compact,15000,silver,17046.20205,69554,16209
2023,Compact,31518.18377,other,38901.09414,121801,16210
2022,Compact,15000,white,18284.04319,70951,16211
2023,Large,82975.75883,other,18145.99797,97040,16212
2026,Large,34800.51561,silver,10077.26758,86150,16213
2022,Large,15000,black,9809.22116,83653,16214
2024,Medium,15000,other,23914.22942,60398,16215
2010,Medium,38783.84478,white,9066.890274,100383,16216
2022,Medium,15000,other,23891.34436,74768,16217
2024,Compact,15000,white,29878.49766,127450,16218
2022,Compact,34772.58661,white,17371.19134,57903,16219
2026,Large,18224.21448,blue,7898.037793,90700,16220
2023,Compact,43918.73665,red,7306.1245,26796,16221
2025,Compact,24538.2223,blue,14386.99262,58679,16222
2010,Medium,34652.3939,silver,38206.95982,78002,16223
2022,Large,15000,red,39687.33038,42468,16224
2013,Large,15000,red,17480.18971,105976,16225
2023,Large,37198.18955,other,26701.51273,62715,16226
2015,Compact,15000,black,23935.69169,100047,16227
2020,Large,15000,red,33369.93704,130036,16228
2025,Compact,15000,red,23968.22828,33510,16229
2025,Large,20026.40949,gray,11166.83645,94253,16230
2022,Compact,15000,red,18579.43703,88244,16231
2027,Compact,15000,silver,25439.50205,71083,16232
2021,Medium,15000,black,19362.98092,124376,16233
2023,Compact,42960.34566,blue,44954.24542,78979,16234
2025,Medium,15000,red,43758.31633,17206,16235
2025,Large,48586.67671,red,48976.08005,93004,16236
2016,Large,15000,gray,25107.68417,25566,16237
2020,Compact,24887.18691,gray,24935.40526,78949,16238
2023,Medium,23877.3937,white,7405.939963,29612,16239
2021,Medium,15000,gray,25866.97145,100328,16240
2022,Large,15000,silver,28781.50608,46962,16241
2027,Large,51167.88619,red,14688.01336,110887,16242
2019,Large,58029.77287,red,50905.8586,144112,16243
2022,Compact,15000,black,26031.83629,96690,16244
2025,Large,32521.37655,white,14140.01088,85699,16245
2027,Medium,55007.19932,white,19669.31038,27557,16246
2025,Compact,15000,gray,22195.20555,96763,16247
2024,Medium,15000,blue,9557.529909,27834,16248
2023,Compact,32685.86035,black,13863.48893,63384,16249
2021,Compact,65369.26864,black,50545.57566,135625,16250
2023,Compact,23578.22615,other,11266.95933,44154,16251
2022,Large,70433.18085,blue,23340.99511,74329,16252
2026,Large,100939.5707,other,13062.35286,81210,16253
2022,Compact,26698.10571,other,39830.68393,68016,16254
2022,Large,45766.20644,white,62179.80855,103268,16255
2026,Compact,29648.77661,silver,28716.12362,74657,16256
2022,Medium,15000,black,10050.62002,116763,16257
2026,Medium,16602.88517,black,26180.08363,58954,16258
2023,Large,15000,blue,18169.13281,92533,16259
2019,Large,86552.58471,silver,27526.74415,87181,16260
2027,Medium,15000,other,22670.15175,142727,16261
2025,Large,15000,white,26874.53098,34425,16262
2021,Large,15000,white,9676.659272,87292,16263
2020,Medium,15000,gray,27306.53591,62607,16264
2024,Medium,51608.97802,red,30441.39832,105897,16265
2021,Compact,15000,black,59628.71837,64233,16266
2025,Medium,38226.72459,gray,42379.43452,82057,16267
2022,Medium,15000,black,25704.28574,104862,16268
2025,Large,15000,other,20739.44851,145709,16269
2022,Medium,46424.6503,black,20452.49118,69945,16270
2025,Large,15000,white,24958.6265,87942,16271
2022,Large,60901.54774,red,14391.63965,79546,16272
2025,Large,28967.62724,black,22670.15175,71703,16273
2027,Medium,15000,silver,44265.32375,73606,16274
2018,Large,15000,other,33254.58887,52580,16275
2020,Medium,17174.15608,red,13036.12394,75447,16276
2021,Large,77332.69569,blue,54867.18998,102876,16277
2023,Large,66352.55153,gray,8911.129881,131377,16278
2024,Compact,15000,blue,48880.89916,39091,16279
2023,Medium,45499.69909,black,13584.02666,113385,16280
2027,Medium,15542.78863,white,30739.7921,56566,16281
2022,Compact,15000,blue,27956.62782,65079,16282
2026,Large,15000,black,25083.54575,86604,16283
2024,Large,22756.80551,gray,19113.02315,42901,16284
2025,Large,15000,gray,31656.40131,101633,16285
2026,Compact,68278.93674,white,6820.219443,22977,16286
2020,Compact,15000,red,14575.25162,95097,16287
2027,Compact,49724.51898,red,9723.577233,26310,16288
2022,Medium,15000,black,11826.08179,80816,16289
2025,Compact,15000,silver,27626.01486,4747,16290
2026,Compact,42780.11316,gray,19703.18725,70248,16291
2024,Large,15000,other,34870.47763,19544,16292
2025,Medium,15000,silver,25498.44155,118755,16293
2027,Large,15000,white,21775.19903,79672,16294
2019,Medium,55319.88169,white,24951.85859,37953,16295
2022,Large,15000,silver,25271.26036,131160,16296
2024,Medium,15000,black,7852.598999,55941,16297
2013,Compact,18203.56174,gray,12344.43915,108498,16298
2022,Medium,25250.78407,silver,12961.94917,97977,16299
2015,Medium,15000,gray,34679.21642,124738,16300
2022,Large,79546.93109,black,9037.24733,102889,16301
2026,Compact,51586.33861,silver,17450.00337,61599,16302
2015,Compact,15000,blue,24870.45541,45159,16303
2024,Compact,42636.2453,gray,26294.47165,91256,16304
2022,Medium,18593.63924,gray,9539.573362,57767,16305
2016,Medium,15000,gray,16913.17525,93760,16306
2027,Medium,26238.17677,black,17517.88542,60716,16307
2023,Medium,15000,red,39617.58356,62207,16308
2025,Compact,15000,silver,20421.39571,33100,16309
2023,Large,81328.30899,blue,43250.91696,43556,16310
2017,Large,42444.21404,blue,24412.71009,40589,16311
2011,Medium,22006.066,black,24458.07639,42139,16312
2022,Compact,44747.99022,blue,32702.13439,50630,16313
2022,Compact,23684.20426,other,9701.858588,127679,16314
2024,Medium,26933.38005,silver,22534.10453,66990,16315
2015,Compact,31272.8427,gray,35925.78346,89089,16316
2026,Large,58121.558,gray,18418.52914,107046,16317
2025,Medium,36261.25788,red,19027.37572,98026,16318
2023,Medium,34988.01858,blue,26473.39831,87910,16319
2024,Medium,15000,silver,31398.53489,116585,16320
2025,Medium,105928.461,gray,11675.01757,500,16321
2025,Large,39307.84646,red,17348.79444,85187,16322
2021,Medium,33980.24244,white,50231.32113,46562,16323
2011,Large,15000,blue,24049.63981,109658,16324
2024,Medium,28740.78345,white,32747.28226,91394,16325
2024,Medium,15000,blue,10111.22646,76228,16326
2023,Medium,44209.53893,red,10666.41755,28382,16327
2023,Medium,28132.47831,black,13731.74559,50596,16328
2012,Medium,27151.9535,other,11193.00016,6283,16329
2022,Large,97110.90735,other,25048.9948,76896,16330
2026,Large,15000,white,24178.35405,99446,16331
2024,Compact,42614.18186,red,16088.28378,94211,16332
2024,Medium,15000,blue,21528.17208,141587,16333
2024,Medium,15000,gray,21131.12259,37073,16334
2024,Medium,15000,white,8868.887696,36256,16335
2016,Compact,55069.02657,gray,14287.38499,51615,16336
2023,Compact,33210.59059,silver,32931.78342,45675,16337
2023,Compact,15000,silver,15859.11579,68699,16338
2023,Compact,15000,white,16362.59595,80137,16339
2025,Large,83997.89455,gray,22609.75266,82617,16340
2024,Compact,15000,blue,9701.858588,68647,16341
2023,Compact,83067.07097,red,48318.38198,100925,16342
